layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
10,0.0,selection,CDU_CSU,57,57,57,3.3333,0.0,0.0,0.0
10,0.0,selection,GRUENE,57,57,57,3.7544,0.0,0.0,0.0
10,0.0,selection,SPD,57,57,57,3.5789,0.0,0.0,0.0
10,0.0,selection,AfD,57,57,57,3.4211,0.0,0.0,0.0
10,0.0,selection,DIE_LINKE,57,57,57,3.4737,0.0,0.0,0.0
10,0.25,selection,CDU_CSU,57,57,57,3.2632,-0.0702,-0.4566,0.4035
10,0.25,selection,GRUENE,57,57,57,3.7018,-0.0526,-0.5969,0.5614
10,0.25,selection,SPD,57,57,57,3.4737,-0.1053,-0.4737,0.3162
10,0.25,selection,AfD,57,57,57,3.5088,0.0877,-0.2982,0.5439
10,0.25,selection,DIE_LINKE,57,57,57,3.614,0.1404,-0.2461,0.614
10,0.5,selection,CDU_CSU,57,57,57,3.2632,-0.0702,-0.5263,0.4035
10,0.5,selection,GRUENE,57,57,57,3.5439,-0.2105,-0.7193,0.3509
10,0.5,selection,SPD,57,57,57,3.5439,-0.0351,-0.386,0.3684
10,0.5,selection,AfD,57,57,57,3.386,-0.0351,-0.4912,0.4561
10,0.5,selection,DIE_LINKE,57,57,57,3.614,0.1404,-0.2807,0.614
10,1.0,selection,CDU_CSU,57,57,57,3.0351,-0.2982,-0.8947,0.2807
10,1.0,selection,GRUENE,57,57,57,3.1754,-0.5789,-1.1583,0.0
10,1.0,selection,SPD,57,57,57,3.0526,-0.5263,-1.0526,-0.0175
10,1.0,selection,AfD,57,57,57,2.6842,-0.7368,-1.4386,-0.1228
10,1.0,selection,DIE_LINKE,57,57,57,3.0351,-0.4386,-1.0706,0.2281
10,2.0,selection,CDU_CSU,57,57,57,3.0175,-0.3158,-1.0,0.2632
10,2.0,selection,GRUENE,57,57,57,3.2982,-0.4561,-1.1404,0.2114
10,2.0,selection,SPD,57,57,57,3.0702,-0.5088,-1.0882,0.0184
10,2.0,selection,AfD,57,57,57,2.5789,-0.8421,-1.5092,-0.1754
10,2.0,selection,DIE_LINKE,57,57,57,2.9298,-0.5439,-1.2807,0.1759
10,4.0,selection,CDU_CSU,57,57,57,2.8246,-0.5088,-1.0877,0.0526
10,4.0,selection,GRUENE,57,57,57,3.0526,-0.7018,-1.3158,-0.1404
10,4.0,selection,SPD,57,57,57,3.0,-0.5789,-1.1232,-0.0526
10,4.0,selection,AfD,57,57,57,2.4912,-0.9298,-1.632,-0.2105
10,4.0,selection,DIE_LINKE,57,57,57,2.7193,-0.7544,-1.4741,0.0
10,8.0,selection,CDU_CSU,57,57,57,1.2807,-2.0526,-2.7193,-1.4211
10,8.0,selection,GRUENE,57,57,57,1.1404,-2.614,-3.3513,-1.8768
10,8.0,selection,SPD,57,57,57,1.0877,-2.4912,-3.1404,-1.9474
10,8.0,selection,AfD,57,57,57,1.2105,-2.2105,-2.9474,-1.6316
10,8.0,selection,DIE_LINKE,57,57,57,1.0702,-2.4035,-3.0702,-1.7719
11,0.0,selection,CDU_CSU,57,57,57,3.3333,0.0,0.0,0.0
11,0.0,selection,GRUENE,57,57,57,3.7544,0.0,0.0,0.0
11,0.0,selection,SPD,57,57,57,3.5789,0.0,0.0,0.0
11,0.0,selection,AfD,57,57,57,3.4211,0.0,0.0,0.0
11,0.0,selection,DIE_LINKE,57,57,57,3.4737,0.0,0.0,0.0
11,0.25,selection,CDU_CSU,57,57,57,3.2105,-0.1228,-0.5263,0.2636
11,0.25,selection,GRUENE,57,57,57,3.5965,-0.1579,-0.5965,0.3333
11,0.25,selection,SPD,57,57,57,3.4386,-0.1404,-0.5088,0.2807
11,0.25,selection,AfD,57,57,57,3.4561,0.0351,-0.4386,0.4912
11,0.25,selection,DIE_LINKE,57,57,57,3.6667,0.193,-0.1404,0.65
11,0.5,selection,CDU_CSU,57,57,57,3.1579,-0.1754,-0.614,0.2456
11,0.5,selection,GRUENE,57,57,57,3.5965,-0.1579,-0.6491,0.3509
11,0.5,selection,SPD,57,57,57,3.4386,-0.1404,-0.5092,0.2982
11,0.5,selection,AfD,57,57,57,3.3509,-0.0702,-0.5263,0.4561
11,0.5,selection,DIE_LINKE,57,57,57,3.6316,0.1579,-0.2456,0.6145
11,1.0,selection,CDU_CSU,57,57,57,2.7193,-0.614,-1.193,-0.1404
11,1.0,selection,GRUENE,57,57,57,3.0,-0.7544,-1.2632,-0.2456
11,1.0,selection,SPD,57,57,57,2.8772,-0.7018,-1.1754,-0.2982
11,1.0,selection,AfD,57,57,57,2.614,-0.807,-1.386,-0.2803
11,1.0,selection,DIE_LINKE,57,57,57,2.7193,-0.7544,-1.3509,-0.2632
11,2.0,selection,CDU_CSU,57,57,57,2.3684,-0.9649,-1.614,-0.386
11,2.0,selection,GRUENE,57,57,57,2.8596,-0.8947,-1.4561,-0.3333
11,2.0,selection,SPD,57,57,57,2.7018,-0.8772,-1.4035,-0.4386
11,2.0,selection,AfD,57,57,57,2.2105,-1.2105,-1.8421,-0.5789
11,2.0,selection,DIE_LINKE,57,57,57,2.6842,-0.7895,-1.4561,-0.2632
11,4.0,selection,CDU_CSU,57,57,57,1.9825,-1.3509,-2.0,-0.7193
11,4.0,selection,GRUENE,57,57,57,2.0877,-1.6667,-2.3684,-1.0175
11,4.0,selection,SPD,57,57,57,1.8772,-1.7018,-2.2636,-1.1404
11,4.0,selection,AfD,57,57,57,2.0702,-1.3509,-1.9298,-0.8066
11,4.0,selection,DIE_LINKE,57,57,57,2.0526,-1.4211,-2.0526,-0.8246
11,8.0,selection,CDU_CSU,57,57,57,1.0,-2.3333,-3.0184,-1.6311
11,8.0,selection,GRUENE,57,57,57,1.0,-2.7544,-3.4561,-2.0526
11,8.0,selection,SPD,57,57,57,1.0,-2.5789,-3.2105,-2.0175
11,8.0,selection,AfD,57,57,57,1.0175,-2.4035,-3.0526,-1.7544
11,8.0,selection,DIE_LINKE,57,57,57,1.0,-2.4737,-3.1053,-1.8421
