layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
11,0.0,selection,CDU_CSU,57,57,57,4.0175,0.0,0.0,0.0
11,0.0,selection,GRUENE,57,57,57,4.386,0.0,0.0,0.0
11,0.0,selection,SPD,57,57,57,4.0,0.0,0.0,0.0
11,0.0,selection,AfD,57,57,57,3.8947,0.0,0.0,0.0
11,0.0,selection,DIE_LINKE,57,57,57,4.0877,0.0,0.0,0.0
11,0.25,selection,CDU_CSU,57,57,57,3.5439,-0.4737,-0.8772,-0.0526
11,0.25,selection,GRUENE,57,57,57,3.8772,-0.5088,-0.9298,-0.1053
11,0.25,selection,SPD,57,57,57,3.8772,-0.1228,-0.4912,0.2281
11,0.25,selection,AfD,57,57,57,3.3684,-0.5263,-0.9825,-0.0175
11,0.25,selection,DIE_LINKE,57,57,57,3.7018,-0.386,-0.7719,-0.0526
11,0.5,selection,CDU_CSU,57,57,57,3.5263,-0.4912,-0.9123,-0.0702
11,0.5,selection,GRUENE,57,57,57,3.9298,-0.4561,-0.9298,-0.0175
11,0.5,selection,SPD,57,57,57,3.9825,-0.0175,-0.4035,0.4039
11,0.5,selection,AfD,57,57,57,3.3333,-0.5614,-1.0351,-0.0526
11,0.5,selection,DIE_LINKE,57,57,57,3.7895,-0.2982,-0.7193,0.0702
11,1.0,selection,CDU_CSU,57,57,57,3.4211,-0.5965,-1.018,-0.193
11,1.0,selection,GRUENE,57,57,57,3.8596,-0.5263,-1.0175,-0.0702
11,1.0,selection,SPD,57,57,57,4.0,0.0,-0.4039,0.4912
11,1.0,selection,AfD,57,57,57,3.2281,-0.6667,-1.1228,-0.2105
11,1.0,selection,DIE_LINKE,57,57,57,3.7018,-0.386,-0.8772,0.0702
11,2.0,selection,CDU_CSU,57,57,57,3.4912,-0.5263,-0.9649,-0.1053
11,2.0,selection,GRUENE,57,57,57,3.7544,-0.6316,-1.1053,-0.1228
11,2.0,selection,SPD,57,57,57,3.8246,-0.1754,-0.5614,0.2281
11,2.0,selection,AfD,57,57,57,3.2456,-0.6491,-1.0877,-0.1754
11,2.0,selection,DIE_LINKE,57,57,57,3.614,-0.4737,-0.9123,-0.0702
11,4.0,selection,CDU_CSU,57,57,57,3.3684,-0.6491,-1.211,-0.1048
11,4.0,selection,GRUENE,57,57,57,3.9825,-0.4035,-0.9825,0.193
11,4.0,selection,SPD,57,57,57,3.8246,-0.1754,-0.6145,0.3509
11,4.0,selection,AfD,57,57,57,3.1404,-0.7544,-1.2456,-0.2807
11,4.0,selection,DIE_LINKE,57,57,57,3.9825,-0.1053,-0.5965,0.4035
11,8.0,selection,CDU_CSU,57,57,57,3.3684,-0.6491,-1.211,-0.0526
11,8.0,selection,GRUENE,57,57,57,3.8246,-0.5614,-1.1754,0.0351
11,8.0,selection,SPD,57,57,57,3.7193,-0.2807,-0.8421,0.2991
11,8.0,selection,AfD,57,57,57,3.0702,-0.8246,-1.2982,-0.2632
11,8.0,selection,DIE_LINKE,57,57,57,3.8246,-0.2632,-0.7904,0.3167
12,0.0,selection,CDU_CSU,57,57,57,4.0175,0.0,0.0,0.0
12,0.0,selection,GRUENE,57,57,57,4.386,0.0,0.0,0.0
12,0.0,selection,SPD,57,57,57,4.0,0.0,0.0,0.0
12,0.0,selection,AfD,57,57,57,3.8947,0.0,0.0,0.0
12,0.0,selection,DIE_LINKE,57,57,57,4.0877,0.0,0.0,0.0
12,0.25,selection,CDU_CSU,57,57,57,3.4737,-0.5439,-0.9127,-0.1579
12,0.25,selection,GRUENE,57,57,57,4.1053,-0.2807,-0.7724,0.2105
12,0.25,selection,SPD,57,57,57,3.9123,-0.0877,-0.5443,0.3509
12,0.25,selection,AfD,57,57,57,3.386,-0.5088,-1.0351,0.018
12,0.25,selection,DIE_LINKE,57,57,57,3.8772,-0.2105,-0.5965,0.1408
