layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
11,0.0,selection,CDU_CSU,57,57,57,3.6316,0.0,0.0,0.0
11,0.0,selection,GRUENE,57,57,57,3.7368,0.0,0.0,0.0
11,0.0,selection,SPD,57,57,57,3.4737,0.0,0.0,0.0
11,0.0,selection,AfD,57,57,57,3.6316,0.0,0.0,0.0
11,0.0,selection,DIE_LINKE,57,57,57,3.6491,0.0,0.0,0.0
11,0.25,selection,CDU_CSU,57,57,57,3.1404,-0.4912,-0.9123,0.0175
11,0.25,selection,GRUENE,57,57,57,3.4737,-0.2632,-0.6842,0.2281
11,0.25,selection,SPD,57,57,57,3.2807,-0.193,-0.5965,0.3167
11,0.25,selection,AfD,57,57,57,3.2982,-0.3333,-0.6842,0.0355
11,0.25,selection,DIE_LINKE,57,57,57,3.5263,-0.1228,-0.4737,0.3162
11,0.5,selection,CDU_CSU,57,57,57,3.0877,-0.5439,-0.9825,-0.0526
11,0.5,selection,GRUENE,57,57,57,3.4737,-0.2632,-0.6842,0.2281
11,0.5,selection,SPD,57,57,57,3.3333,-0.1404,-0.5614,0.4035
11,0.5,selection,AfD,57,57,57,3.2632,-0.3684,-0.7197,0.0004
11,0.5,selection,DIE_LINKE,57,57,57,3.4912,-0.1579,-0.5088,0.2807
11,1.0,selection,CDU_CSU,57,57,57,3.0526,-0.5789,-1.0175,-0.0702
11,1.0,selection,GRUENE,57,57,57,3.1754,-0.5614,-1.0526,-0.0346
11,1.0,selection,SPD,57,57,57,3.1754,-0.2982,-0.7719,0.2281
11,1.0,selection,AfD,57,57,57,2.9298,-0.7018,-1.193,-0.2627
11,1.0,selection,DIE_LINKE,57,57,57,3.2807,-0.3684,-0.7895,0.0882
11,2.0,selection,CDU_CSU,57,57,57,3.0702,-0.5614,-1.0175,-0.0702
11,2.0,selection,GRUENE,57,57,57,3.1579,-0.5789,-1.0882,-0.0526
11,2.0,selection,SPD,57,57,57,3.1404,-0.3333,-0.7895,0.1934
11,2.0,selection,AfD,57,57,57,2.8246,-0.807,-1.3684,-0.3158
11,2.0,selection,DIE_LINKE,57,57,57,3.1579,-0.4912,-0.9123,-0.0175
11,4.0,selection,CDU_CSU,57,57,57,2.7719,-0.8596,-1.4737,-0.1404
11,4.0,selection,GRUENE,57,57,57,3.1754,-0.5614,-1.2632,0.1754
11,4.0,selection,SPD,57,57,57,3.3333,-0.1404,-0.7719,0.4912
11,4.0,selection,AfD,57,57,57,2.4737,-1.1579,-1.6316,-0.7193
11,4.0,selection,DIE_LINKE,57,57,57,3.5088,-0.1404,-0.807,0.5088
11,8.0,selection,CDU_CSU,57,57,57,3.0877,-0.5439,-1.2807,0.2632
11,8.0,selection,GRUENE,57,57,57,3.4211,-0.3158,-1.018,0.4912
11,8.0,selection,SPD,57,57,57,3.4035,-0.0702,-0.6667,0.5618
11,8.0,selection,AfD,57,57,57,2.7895,-0.8421,-1.5263,-0.1925
