layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
20,0.0,selection,CDU_CSU,57,57,57,4.3509,0.0,0.0,0.0
20,0.0,selection,GRUENE,57,57,57,5.0175,0.0,0.0,0.0
20,0.0,selection,SPD,57,57,57,5.4211,0.0,0.0,0.0
20,0.0,selection,AfD,57,57,57,3.5088,0.0,0.0,0.0
20,0.0,selection,DIE_LINKE,57,57,57,5.1754,0.0,0.0,0.0
20,0.25,selection,CDU_CSU,57,57,57,4.3158,-0.0351,-0.3509,0.3509
20,0.25,selection,GRUENE,57,57,57,4.8947,-0.1228,-0.4912,0.2982
20,0.25,selection,SPD,57,57,57,4.8246,-0.5965,-0.9298,-0.2281
20,0.25,selection,AfD,57,57,57,3.1228,-0.386,-0.7719,-0.0526
20,0.25,selection,DIE_LINKE,57,57,57,5.0351,-0.1404,-0.5439,0.2982
20,0.5,selection,CDU_CSU,57,57,57,4.2982,-0.0526,-0.3684,0.3333
20,0.5,selection,GRUENE,57,57,57,4.8947,-0.1228,-0.4912,0.3158
20,0.5,selection,SPD,57,57,57,4.8246,-0.5965,-0.9298,-0.2281
20,0.5,selection,AfD,57,57,57,3.1228,-0.386,-0.7719,-0.0526
20,0.5,selection,DIE_LINKE,57,57,57,5.0351,-0.1404,-0.5439,0.2982
20,1.0,selection,CDU_CSU,57,57,57,4.2281,-0.1228,-0.4561,0.2632
20,1.0,selection,GRUENE,57,57,57,4.8421,-0.1754,-0.5614,0.2632
20,1.0,selection,SPD,57,57,57,4.7895,-0.6316,-1.0,-0.2456
20,1.0,selection,AfD,57,57,57,3.0,-0.5088,-0.8772,-0.1579
20,1.0,selection,DIE_LINKE,57,57,57,4.8596,-0.3158,-0.7895,0.1404
20,2.0,selection,CDU_CSU,57,57,57,4.2105,-0.1404,-0.4737,0.2456
20,2.0,selection,GRUENE,57,57,57,4.8421,-0.1754,-0.5614,0.2461
20,2.0,selection,SPD,57,57,57,4.807,-0.614,-0.9825,-0.2456
20,2.0,selection,AfD,57,57,57,3.0175,-0.4912,-0.8596,-0.1404
20,2.0,selection,DIE_LINKE,57,57,57,4.8596,-0.3158,-0.7724,0.1232
20,4.0,selection,CDU_CSU,57,57,57,4.2807,-0.0702,-0.5965,0.4912
20,4.0,selection,GRUENE,57,57,57,4.9825,-0.0351,-0.5965,0.5439
20,4.0,selection,SPD,57,57,57,4.9298,-0.4912,-1.0,0.0877
20,4.0,selection,AfD,57,57,57,3.3158,-0.193,-0.6842,0.3162
20,4.0,selection,DIE_LINKE,57,57,57,4.9298,-0.2456,-0.7548,0.2807
20,8.0,selection,CDU_CSU,57,57,57,4.2982,-0.0526,-0.5965,0.5263
20,8.0,selection,GRUENE,57,57,57,4.7544,-0.2632,-0.8772,0.3873
20,8.0,selection,SPD,57,57,57,4.8772,-0.5439,-1.1053,0.0711
20,8.0,selection,AfD,57,57,57,3.2456,-0.2632,-0.8596,0.2982
20,8.0,selection,DIE_LINKE,57,57,57,4.8596,-0.3158,-0.8772,0.2285
22,0.0,selection,CDU_CSU,57,57,57,4.3509,0.0,0.0,0.0
22,0.0,selection,GRUENE,57,57,57,5.0175,0.0,0.0,0.0
22,0.0,selection,SPD,57,57,57,5.4211,0.0,0.0,0.0
22,0.0,selection,AfD,57,57,57,3.5088,0.0,0.0,0.0
22,0.0,selection,DIE_LINKE,57,57,57,5.1754,0.0,0.0,0.0
