layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
77,0.0,selection,CDU_CSU,57,57,57,3.6667,0.0,0.0,0.0
77,0.0,selection,GRUENE,57,57,57,5.807,0.0,0.0,0.0
77,0.0,selection,SPD,57,57,57,5.7018,0.0,0.0,0.0
77,0.0,selection,AfD,57,57,57,2.4912,0.0,0.0,0.0
77,0.0,selection,DIE_LINKE,57,57,57,5.9474,0.0,0.0,0.0
77,0.25,selection,CDU_CSU,57,57,57,3.8596,0.193,-0.3513,0.807
77,0.25,selection,GRUENE,57,57,57,6.2456,0.4386,0.0171,0.9649
77,0.25,selection,SPD,57,57,57,5.6842,-0.0175,-0.6491,0.4912
77,0.25,selection,AfD,57,57,57,2.4561,-0.0351,-0.3684,0.2807
77,0.25,selection,DIE_LINKE,57,57,57,5.8772,-0.0702,-0.4386,0.3333
77,0.5,selection,CDU_CSU,57,57,57,3.8772,0.2105,-0.3333,0.807
77,0.5,selection,GRUENE,57,57,57,6.2632,0.4561,0.0,1.0
77,0.5,selection,SPD,57,57,57,5.6842,-0.0175,-0.6491,0.4912
77,0.5,selection,AfD,57,57,57,2.4912,0.0,-0.3509,0.3684
77,0.5,selection,DIE_LINKE,57,57,57,5.9123,-0.0351,-0.4386,0.3864
77,1.0,selection,CDU_CSU,57,57,57,3.7895,0.1228,-0.386,0.6667
77,1.0,selection,GRUENE,57,57,57,5.9649,0.1579,-0.2807,0.6491
77,1.0,selection,SPD,57,57,57,5.6667,-0.0351,-0.6329,0.5088
77,1.0,selection,AfD,57,57,57,2.4912,0.0,-0.386,0.3684
77,1.0,selection,DIE_LINKE,57,57,57,5.8246,-0.1228,-0.4917,0.2636
77,2.0,selection,CDU_CSU,57,57,57,4.0877,0.4211,-0.2456,1.0877
77,2.0,selection,GRUENE,57,57,57,5.4386,-0.3684,-1.1754,0.386
77,2.0,selection,SPD,57,57,57,5.1579,-0.5439,-1.2982,0.2105
77,2.0,selection,AfD,57,57,57,2.5088,0.0175,-0.6842,0.7197
77,2.0,selection,DIE_LINKE,57,57,57,5.4035,-0.5439,-1.3158,0.211
77,4.0,selection,CDU_CSU,57,57,57,5.6491,1.9825,0.8596,3.1061
77,4.0,selection,GRUENE,57,57,57,2.7018,-3.1053,-3.9474,-2.1224
77,4.0,selection,SPD,57,57,57,3.2982,-2.4035,-3.386,-1.2982
77,4.0,selection,AfD,57,57,57,3.3333,0.8421,-0.1939,1.8772
77,4.0,selection,DIE_LINKE,57,57,57,2.1579,-3.7895,-4.6671,-2.9294
77,8.0,selection,CDU_CSU,57,57,57,5.7018,2.0351,0.9118,3.1408
77,8.0,selection,GRUENE,57,57,57,2.7018,-3.1053,-3.9474,-2.1224
77,8.0,selection,SPD,57,57,57,3.3333,-2.3684,-3.3684,-1.2803
77,8.0,selection,AfD,57,57,57,3.3509,0.8596,-0.1754,1.9123
77,8.0,selection,DIE_LINKE,57,57,57,2.1404,-3.807,-4.6671,-2.9298
78,0.0,selection,CDU_CSU,57,57,57,3.6667,0.0,0.0,0.0
78,0.0,selection,GRUENE,57,57,57,5.807,0.0,0.0,0.0
78,0.0,selection,SPD,57,57,57,5.7018,0.0,0.0,0.0
78,0.0,selection,AfD,57,57,57,2.4912,0.0,0.0,0.0
78,0.0,selection,DIE_LINKE,57,57,57,5.9474,0.0,0.0,0.0
78,0.25,selection,CDU_CSU,57,57,57,4.1053,0.4386,-0.0877,1.0175
78,0.25,selection,GRUENE,57,57,57,6.1228,0.3158,-0.2811,0.9127
78,0.25,selection,SPD,57,57,57,5.807,0.1053,-0.5439,0.7193
78,0.25,selection,AfD,57,57,57,2.6667,0.1754,-0.193,0.5439
78,0.25,selection,DIE_LINKE,57,57,57,5.8246,-0.1228,-0.4912,0.2456
78,0.5,selection,CDU_CSU,57,57,57,4.0877,0.4211,-0.1053,0.9654
78,0.5,selection,GRUENE,57,57,57,6.1404,0.3333,-0.2461,0.9298
78,0.5,selection,SPD,57,57,57,5.8421,0.1404,-0.5088,0.7373
78,0.5,selection,AfD,57,57,57,2.6667,0.1754,-0.193,0.5439
78,0.5,selection,DIE_LINKE,57,57,57,5.8772,-0.0702,-0.4386,0.2982
78,1.0,selection,CDU_CSU,57,57,57,3.9825,0.3158,-0.193,0.8776
78,1.0,selection,GRUENE,57,57,57,6.0702,0.2632,-0.2456,0.8246
78,1.0,selection,SPD,57,57,57,5.7193,0.0175,-0.6491,0.6491
78,1.0,selection,AfD,57,57,57,2.6667,0.1754,-0.193,0.5268
78,1.0,selection,DIE_LINKE,57,57,57,5.8596,-0.0877,-0.4917,0.2807
78,2.0,selection,CDU_CSU,57,57,57,4.4386,0.7719,-0.0355,1.5439
78,2.0,selection,GRUENE,57,57,57,5.1228,-0.6842,-1.6491,0.2281
78,2.0,selection,SPD,57,57,57,5.1404,-0.5614,-1.4035,0.3684
78,2.0,selection,AfD,57,57,57,3.0877,0.5965,-0.2105,1.3158
78,2.0,selection,DIE_LINKE,57,57,57,4.9825,-0.9649,-1.807,-0.1754
78,4.0,selection,CDU_CSU,57,57,57,5.7018,2.0351,0.9649,3.1053
78,4.0,selection,GRUENE,57,57,57,2.6842,-3.1228,-4.0351,-2.1404
78,4.0,selection,SPD,57,57,57,3.2105,-2.4912,-3.5447,-1.4211
78,4.0,selection,AfD,57,57,57,3.8947,1.4035,0.4211,2.4211
78,4.0,selection,DIE_LINKE,57,57,57,2.2807,-3.6667,-4.5965,-2.7719
78,8.0,selection,CDU_CSU,57,57,57,5.6491,1.9825,0.9645,2.9649
78,8.0,selection,GRUENE,57,57,57,2.7018,-3.1053,-4.0,-2.1399
78,8.0,selection,SPD,57,57,57,3.2105,-2.4912,-3.5447,-1.4211
78,8.0,selection,AfD,57,57,57,3.8246,1.3333,0.3333,2.3158
78,8.0,selection,DIE_LINKE,57,57,57,2.2807,-3.6667,-4.5965,-2.7719
79,0.0,selection,CDU_CSU,57,57,57,3.6667,0.0,0.0,0.0
79,0.0,selection,GRUENE,57,57,57,5.807,0.0,0.0,0.0
79,0.0,selection,SPD,57,57,57,5.7018,0.0,0.0,0.0
79,0.0,selection,AfD,57,57,57,2.4912,0.0,0.0,0.0
79,0.0,selection,DIE_LINKE,57,57,57,5.9474,0.0,0.0,0.0
79,0.25,selection,CDU_CSU,57,57,57,3.5965,-0.0702,-0.4912,0.4386
79,0.25,selection,GRUENE,57,57,57,5.4035,-0.4035,-1.0004,0.1057
79,0.25,selection,SPD,57,57,57,5.4211,-0.2807,-0.8246,0.2807
79,0.25,selection,AfD,57,57,57,2.5614,0.0702,-0.3684,0.4561
79,0.25,selection,DIE_LINKE,57,57,57,5.7544,-0.193,-0.5088,0.1228
79,0.5,selection,CDU_CSU,57,57,57,3.5439,-0.1228,-0.7018,0.4741
79,0.5,selection,GRUENE,57,57,57,5.6316,-0.1754,-0.7895,0.4211
79,0.5,selection,SPD,57,57,57,5.7018,0.0,-0.6842,0.7193
79,0.5,selection,AfD,57,57,57,2.5965,0.1053,-0.4737,0.7368
79,0.5,selection,DIE_LINKE,57,57,57,6.0877,0.1404,-0.439,0.7544
79,1.0,selection,CDU_CSU,57,57,57,5.8246,2.1579,1.1228,3.1579
79,1.0,selection,GRUENE,57,57,57,3.1404,-2.6667,-3.7544,-1.5965
79,1.0,selection,SPD,57,57,57,3.1404,-2.5614,-3.5614,-1.5961
