layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
22,0.0,selection,CDU_CSU,57,57,57,4.5614,0.0,0.0,0.0
22,0.0,selection,GRUENE,57,57,57,5.0877,0.0,0.0,0.0
22,0.0,selection,SPD,57,57,57,5.5439,0.0,0.0,0.0
22,0.0,selection,AfD,57,57,57,3.4561,0.0,0.0,0.0
22,0.0,selection,DIE_LINKE,57,57,57,5.2807,0.0,0.0,0.0
22,0.25,selection,CDU_CSU,57,57,57,4.1053,-0.4561,-0.8596,-0.0351
22,0.25,selection,GRUENE,57,57,57,4.9474,-0.1404,-0.4741,0.2105
22,0.25,selection,SPD,57,57,57,4.4912,-1.0526,-1.5263,-0.5614
22,0.25,selection,AfD,57,57,57,2.8947,-0.5614,-0.9649,-0.1228
22,0.25,selection,DIE_LINKE,57,57,57,4.9474,-0.3333,-0.7544,0.0351
22,0.5,selection,CDU_CSU,57,57,57,4.1754,-0.386,-0.7197,-0.0351
22,0.5,selection,GRUENE,57,57,57,4.9825,-0.1053,-0.4035,0.2281
22,0.5,selection,SPD,57,57,57,4.7193,-0.8246,-1.2281,-0.4386
22,0.5,selection,AfD,57,57,57,3.0351,-0.4211,-0.8246,-0.0171
22,0.5,selection,DIE_LINKE,57,57,57,4.9825,-0.2982,-0.825,0.2105
22,1.0,selection,CDU_CSU,57,57,57,4.0702,-0.4912,-0.807,-0.1404
22,1.0,selection,GRUENE,57,57,57,4.9474,-0.1404,-0.4035,0.1754
22,1.0,selection,SPD,57,57,57,4.6491,-0.8947,-1.439,-0.386
22,1.0,selection,AfD,57,57,57,3.0,-0.4561,-0.8596,-0.1053
22,1.0,selection,DIE_LINKE,57,57,57,4.8421,-0.4386,-0.8956,-0.0351
22,2.0,selection,CDU_CSU,57,57,57,3.9474,-0.614,-0.8772,-0.3684
22,2.0,selection,GRUENE,57,57,57,4.8596,-0.2281,-0.5614,0.0706
22,2.0,selection,SPD,57,57,57,4.5088,-1.0351,-1.4737,-0.5439
22,2.0,selection,AfD,57,57,57,2.9649,-0.4912,-0.8947,-0.0877
22,2.0,selection,DIE_LINKE,57,57,57,5.0,-0.2807,-0.6145,0.0355
22,4.0,selection,CDU_CSU,57,57,57,4.1579,-0.4035,-0.9123,0.1053
22,4.0,selection,GRUENE,57,57,57,4.8947,-0.193,-0.8075,0.386
22,4.0,selection,SPD,57,57,57,4.7193,-0.8246,-1.3342,-0.2281
22,4.0,selection,AfD,57,57,57,3.2105,-0.2456,-0.8075,0.3689
22,4.0,selection,DIE_LINKE,57,57,57,4.8772,-0.4035,-0.9123,0.1053
22,8.0,selection,CDU_CSU,57,57,57,3.7719,-0.7895,-1.2456,-0.368
22,8.0,selection,GRUENE,57,57,57,4.9123,-0.1754,-0.7368,0.4737
22,8.0,selection,SPD,57,57,57,4.6667,-0.8772,-1.4035,-0.3333
22,8.0,selection,AfD,57,57,57,2.9825,-0.4737,-0.9654,0.0351
22,8.0,selection,DIE_LINKE,57,57,57,4.8596,-0.4211,-0.9654,0.1754
23,0.0,selection,CDU_CSU,57,57,57,4.5614,0.0,0.0,0.0
23,0.0,selection,GRUENE,57,57,57,5.0877,0.0,0.0,0.0
23,0.0,selection,SPD,57,57,57,5.5439,0.0,0.0,0.0
23,0.0,selection,AfD,57,57,57,3.4561,0.0,0.0,0.0
23,0.0,selection,DIE_LINKE,57,57,57,5.2807,0.0,0.0,0.0
23,0.25,selection,CDU_CSU,57,57,57,4.1053,-0.4561,-0.7544,-0.1579
23,0.25,selection,GRUENE,57,57,57,4.9825,-0.1053,-0.4737,0.2811
23,0.25,selection,SPD,57,57,57,4.7018,-0.8421,-1.2632,-0.386
23,0.25,selection,AfD,57,57,57,3.0702,-0.386,-0.8246,0.0175
23,0.25,selection,DIE_LINKE,57,57,57,5.0702,-0.2105,-0.5969,0.193
23,0.5,selection,CDU_CSU,57,57,57,4.1053,-0.4561,-0.7544,-0.1579
23,0.5,selection,GRUENE,57,57,57,4.9825,-0.1053,-0.4737,0.2811
23,0.5,selection,SPD,57,57,57,4.7544,-0.7895,-1.1754,-0.3509
23,0.5,selection,AfD,57,57,57,3.0702,-0.386,-0.8246,0.0175
23,0.5,selection,DIE_LINKE,57,57,57,5.0877,-0.193,-0.5789,0.193
23,1.0,selection,CDU_CSU,57,57,57,4.0702,-0.4912,-0.7895,-0.1754
23,1.0,selection,GRUENE,57,57,57,4.8772,-0.2105,-0.614,0.2281
23,1.0,selection,SPD,57,57,57,4.6491,-0.8947,-1.3684,-0.386
23,1.0,selection,AfD,57,57,57,3.0175,-0.4386,-0.8421,-0.0346
23,1.0,selection,DIE_LINKE,57,57,57,5.0,-0.2807,-0.7018,0.1228
23,2.0,selection,CDU_CSU,57,57,57,4.0702,-0.4912,-0.7895,-0.1754
23,2.0,selection,GRUENE,57,57,57,4.8596,-0.2281,-0.6316,0.2281
23,2.0,selection,SPD,57,57,57,4.6842,-0.8596,-1.3333,-0.3509
23,2.0,selection,AfD,57,57,57,3.0,-0.4561,-0.8772,-0.0351
23,2.0,selection,DIE_LINKE,57,57,57,4.9649,-0.3158,-0.7197,0.0877
23,4.0,selection,CDU_CSU,57,57,57,4.0351,-0.5263,-0.9303,-0.1053
23,4.0,selection,GRUENE,57,57,57,4.9123,-0.1754,-0.8246,0.5439
23,4.0,selection,SPD,57,57,57,4.8246,-0.7193,-1.2105,-0.2281
23,4.0,selection,AfD,57,57,57,3.3158,-0.1404,-0.7719,0.4561
23,4.0,selection,DIE_LINKE,57,57,57,4.7544,-0.5263,-1.0351,-0.0526
23,8.0,selection,CDU_CSU,57,57,57,3.7895,-0.7719,-1.2456,-0.3329
23,8.0,selection,GRUENE,57,57,57,4.5789,-0.5088,-1.2105,0.2281
23,8.0,selection,SPD,57,57,57,4.5088,-1.0351,-1.5614,-0.4561
23,8.0,selection,AfD,57,57,57,3.2632,-0.193,-0.7899,0.3684
23,8.0,selection,DIE_LINKE,57,57,57,4.614,-0.6667,-1.3684,-0.0351
31,0.0,selection,CDU_CSU,57,57,57,4.5614,0.0,0.0,0.0
31,0.0,selection,GRUENE,57,57,57,5.0877,0.0,0.0,0.0
31,0.0,selection,SPD,57,57,57,5.5439,0.0,0.0,0.0
31,0.0,selection,AfD,57,57,57,3.4561,0.0,0.0,0.0
31,0.0,selection,DIE_LINKE,57,57,57,5.2807,0.0,0.0,0.0
31,0.25,selection,CDU_CSU,57,57,57,4.3684,-0.193,-0.4917,0.1053
31,0.25,selection,GRUENE,57,57,57,5.1404,0.0526,-0.2456,0.3513
31,0.25,selection,SPD,57,57,57,5.1754,-0.3684,-0.8254,0.0526
31,0.25,selection,AfD,57,57,57,3.2105,-0.2456,-0.5439,0.0004
31,0.25,selection,DIE_LINKE,57,57,57,5.2456,-0.0351,-0.2982,0.2632
31,0.5,selection,CDU_CSU,57,57,57,4.4035,-0.1579,-0.4561,0.1228
31,0.5,selection,GRUENE,57,57,57,5.0877,0.0,-0.3333,0.3509
31,0.5,selection,SPD,57,57,57,5.1754,-0.3684,-0.8246,0.0526
31,0.5,selection,AfD,57,57,57,3.2281,-0.2281,-0.5263,0.0355
31,0.5,selection,DIE_LINKE,57,57,57,5.2105,-0.0702,-0.4737,0.3333
31,1.0,selection,CDU_CSU,57,57,57,3.4035,-1.1579,-1.8439,-0.3158
31,1.0,selection,GRUENE,57,57,57,3.0702,-2.0175,-2.7719,-1.2982
31,1.0,selection,SPD,57,57,57,3.4035,-2.1404,-2.9649,-1.4035
31,1.0,selection,AfD,57,57,57,4.9825,1.5263,0.5965,2.4737
31,1.0,selection,DIE_LINKE,57,57,57,3.1404,-2.1404,-2.9649,-1.3158
31,2.0,selection,CDU_CSU,57,57,57,3.3509,-1.2105,-1.9298,-0.3333
31,2.0,selection,GRUENE,57,57,57,3.0702,-2.0175,-2.7719,-1.2982
31,2.0,selection,SPD,57,57,57,3.386,-2.1579,-3.0,-1.4211
31,2.0,selection,AfD,57,57,57,4.9649,1.5088,0.5965,2.4561
31,2.0,selection,DIE_LINKE,57,57,57,3.2807,-2.0,-2.8421,-1.2105
31,4.0,selection,CDU_CSU,57,57,57,3.2632,-1.2982,-2.0702,-0.4737
31,4.0,selection,GRUENE,57,57,57,2.9825,-2.1053,-2.9825,-1.2978
31,4.0,selection,SPD,57,57,57,3.3684,-2.1754,-3.0351,-1.4557
31,4.0,selection,AfD,57,57,57,5.0351,1.5789,0.6842,2.5439
31,4.0,selection,DIE_LINKE,57,57,57,3.1053,-2.1754,-2.9829,-1.3855
31,8.0,selection,CDU_CSU,57,57,57,3.7719,-0.7895,-1.4035,-0.1404
31,8.0,selection,GRUENE,57,57,57,4.7018,-0.386,-1.264,0.3693
31,8.0,selection,SPD,57,57,57,4.3684,-1.1754,-1.9127,-0.5263
31,8.0,selection,AfD,57,57,57,3.2281,-0.2281,-1.0877,0.6316
31,8.0,selection,DIE_LINKE,57,57,57,4.4386,-0.8421,-1.5789,-0.1228
