layer,alpha,split,compared_party_key,n_total,n_valid,n_pairs,mean_score,mean_delta,ci_low,ci_high
7,0.0,selection,CDU_CSU,57,57,57,3.4035,0.0,0.0,0.0
7,0.0,selection,GRUENE,57,57,57,3.7368,0.0,0.0,0.0
7,0.0,selection,SPD,57,57,57,3.6316,0.0,0.0,0.0
7,0.0,selection,AfD,57,57,57,3.6491,0.0,0.0,0.0
7,0.0,selection,DIE_LINKE,57,57,57,3.5614,0.0,0.0,0.0
7,0.25,selection,CDU_CSU,57,57,57,2.9649,-0.4386,-1.0351,0.0702
7,0.25,selection,GRUENE,57,57,57,3.2281,-0.5088,-0.8772,-0.0697
7,0.25,selection,SPD,57,57,57,3.2456,-0.386,-0.9123,0.1934
7,0.25,selection,AfD,57,57,57,3.1404,-0.5088,-0.8947,-0.0877
7,0.25,selection,DIE_LINKE,57,57,57,3.4561,-0.1053,-0.5965,0.4561
7,0.5,selection,CDU_CSU,57,57,57,2.8421,-0.5614,-1.0526,-0.1579
7,0.5,selection,GRUENE,57,57,57,3.1754,-0.5614,-0.9127,-0.1754
7,0.5,selection,SPD,57,57,57,3.1579,-0.4737,-0.9303,0.0351
7,0.5,selection,AfD,57,57,57,3.0877,-0.5614,-0.9474,-0.1746
7,0.5,selection,DIE_LINKE,57,57,57,3.3333,-0.2281,-0.6491,0.2105
7,1.0,selection,CDU_CSU,57,57,57,2.807,-0.5965,-1.2281,-0.0702
7,1.0,selection,GRUENE,57,57,57,2.8947,-0.8421,-1.3162,-0.3509
7,1.0,selection,SPD,57,57,57,3.1404,-0.4912,-0.9649,0.0526
7,1.0,selection,AfD,57,57,57,2.8772,-0.7719,-1.1579,-0.3329
7,1.0,selection,DIE_LINKE,57,57,57,3.193,-0.3684,-0.8781,0.1228
7,2.0,selection,CDU_CSU,57,57,57,2.7368,-0.6667,-1.2456,-0.1228
7,2.0,selection,GRUENE,57,57,57,2.8772,-0.8596,-1.3689,-0.3684
7,2.0,selection,SPD,57,57,57,3.0702,-0.5614,-1.1053,0.1053
7,2.0,selection,AfD,57,57,57,2.7018,-0.9474,-1.4211,-0.4912
7,2.0,selection,DIE_LINKE,57,57,57,3.0877,-0.4737,-1.0702,0.1579
7,4.0,selection,CDU_CSU,57,57,57,2.2105,-1.193,-1.8947,-0.5088
7,4.0,selection,GRUENE,57,57,57,2.5965,-1.1404,-1.6667,-0.5614
7,4.0,selection,SPD,57,57,57,2.5789,-1.0526,-1.5789,-0.5439
7,4.0,selection,AfD,57,57,57,2.1053,-1.5439,-2.2982,-0.8596
7,4.0,selection,DIE_LINKE,57,57,57,2.386,-1.1754,-1.7719,-0.6316
7,8.0,selection,CDU_CSU,57,57,57,2.8246,-0.5789,-1.0877,-0.0877
7,8.0,selection,GRUENE,57,57,57,3.2456,-0.4912,-1.0706,0.1053
7,8.0,selection,SPD,57,57,57,3.0877,-0.5439,-1.1228,0.0175
7,8.0,selection,AfD,57,57,57,2.6842,-0.9649,-1.4386,-0.5263
7,8.0,selection,DIE_LINKE,57,57,57,3.1579,-0.4035,-1.0,0.1404
14,0.0,selection,CDU_CSU,57,57,57,3.4035,0.0,0.0,0.0
14,0.0,selection,GRUENE,57,57,57,3.7368,0.0,0.0,0.0
14,0.0,selection,SPD,57,57,57,3.6316,0.0,0.0,0.0
14,0.0,selection,AfD,57,57,57,3.6491,0.0,0.0,0.0
14,0.0,selection,DIE_LINKE,57,57,57,3.5614,0.0,0.0,0.0
14,0.25,selection,CDU_CSU,57,57,57,3.0877,-0.3158,-0.7719,0.1053
14,0.25,selection,GRUENE,57,57,57,3.5088,-0.2281,-0.6667,0.2456
14,0.25,selection,SPD,57,57,57,3.4211,-0.2105,-0.6667,0.2807
14,0.25,selection,AfD,57,57,57,3.2807,-0.3684,-0.8596,0.1404
14,0.25,selection,DIE_LINKE,57,57,57,3.4561,-0.1053,-0.5618,0.3684
14,0.5,selection,CDU_CSU,57,57,57,3.0175,-0.386,-0.825,0.0702
14,0.5,selection,GRUENE,57,57,57,3.5789,-0.1579,-0.6491,0.3684
14,0.5,selection,SPD,57,57,57,3.4912,-0.1404,-0.6316,0.4211
14,0.5,selection,AfD,57,57,57,3.2281,-0.4211,-0.9303,0.0702
14,0.5,selection,DIE_LINKE,57,57,57,3.5439,-0.0175,-0.5439,0.5088
14,1.0,selection,CDU_CSU,57,57,57,3.0,-0.4035,-0.8596,0.0351
14,1.0,selection,GRUENE,57,57,57,3.2982,-0.4386,-1.0175,0.1404
14,1.0,selection,SPD,57,57,57,3.2807,-0.3509,-0.825,0.193
14,1.0,selection,AfD,57,57,57,2.9825,-0.6667,-1.1579,-0.1754
14,1.0,selection,DIE_LINKE,57,57,57,3.1754,-0.386,-0.9478,0.1754
14,2.0,selection,CDU_CSU,57,57,57,2.9649,-0.4386,-0.9123,0.0175
14,2.0,selection,GRUENE,57,57,57,3.3333,-0.4035,-0.9829,0.1754
14,2.0,selection,SPD,57,57,57,3.2632,-0.3684,-0.8596,0.1754
14,2.0,selection,AfD,57,57,57,2.9825,-0.6667,-1.1579,-0.1575
14,2.0,selection,DIE_LINKE,57,57,57,3.1579,-0.4035,-0.9825,0.1583
14,4.0,selection,CDU_CSU,57,57,57,3.1404,-0.2632,-0.7544,0.2807
14,4.0,selection,GRUENE,57,57,57,3.1754,-0.5614,-1.1228,0.018
14,4.0,selection,SPD,57,57,57,3.2105,-0.4211,-0.9829,0.1404
14,4.0,selection,AfD,57,57,57,3.0351,-0.614,-1.1404,-0.0175
14,4.0,selection,DIE_LINKE,57,57,57,2.9649,-0.5965,-1.2105,0.0175
14,8.0,selection,CDU_CSU,57,57,57,3.1053,-0.2982,-0.7719,0.1754
14,8.0,selection,GRUENE,57,57,57,3.2105,-0.5263,-1.0877,0.0175
14,8.0,selection,SPD,57,57,57,3.3509,-0.2807,-0.7895,0.2632
14,8.0,selection,AfD,57,57,57,3.1404,-0.5088,-1.0526,0.0877
14,8.0,selection,DIE_LINKE,57,57,57,3.0,-0.5614,-1.1763,0.0175
15,0.0,selection,CDU_CSU,57,57,57,3.4035,0.0,0.0,0.0
15,0.0,selection,GRUENE,57,57,57,3.7368,0.0,0.0,0.0
15,0.0,selection,SPD,57,57,57,3.6316,0.0,0.0,0.0
15,0.0,selection,AfD,57,57,57,3.6491,0.0,0.0,0.0
15,0.0,selection,DIE_LINKE,57,57,57,3.5614,0.0,0.0,0.0
15,0.25,selection,CDU_CSU,57,57,57,3.0351,-0.3684,-0.7368,0.018
15,0.25,selection,GRUENE,57,57,57,3.3684,-0.3684,-0.8601,0.1228
15,0.25,selection,SPD,57,57,57,3.3333,-0.2982,-0.8246,0.1579
15,0.25,selection,AfD,57,57,57,3.4035,-0.2456,-0.8421,0.3338
15,0.25,selection,DIE_LINKE,57,57,57,3.1579,-0.4035,-0.8421,0.0
15,0.5,selection,CDU_CSU,57,57,57,3.1404,-0.2632,-0.7368,0.2281
15,0.5,selection,GRUENE,57,57,57,3.5789,-0.1579,-0.6667,0.386
15,0.5,selection,SPD,57,57,57,3.3509,-0.2807,-0.825,0.2807
15,0.5,selection,AfD,57,57,57,3.193,-0.4561,-1.0175,0.193
15,0.5,selection,DIE_LINKE,57,57,57,3.4737,-0.0877,-0.5794,0.3684
15,1.0,selection,CDU_CSU,57,57,57,2.7719,-0.6316,-1.0702,-0.2807
15,1.0,selection,GRUENE,57,57,57,3.2456,-0.4912,-1.0531,0.1057
15,1.0,selection,SPD,57,57,57,3.0175,-0.614,-1.0702,-0.1579
15,1.0,selection,AfD,57,57,57,3.0526,-0.5965,-1.0877,-0.1224
15,1.0,selection,DIE_LINKE,57,57,57,3.2632,-0.2982,-0.9298,0.3158
15,2.0,selection,CDU_CSU,57,57,57,2.7895,-0.614,-1.1408,-0.1053
15,2.0,selection,GRUENE,57,57,57,3.2281,-0.5088,-1.1404,0.1404
15,2.0,selection,SPD,57,57,57,3.2281,-0.4035,-1.018,0.2105
15,2.0,selection,AfD,57,57,57,2.8772,-0.7719,-1.2105,-0.3684
15,2.0,selection,DIE_LINKE,57,57,57,3.4035,-0.1579,-0.8246,0.4737
15,4.0,selection,CDU_CSU,57,57,57,2.9649,-0.4386,-0.9654,0.1232
15,4.0,selection,GRUENE,57,57,57,3.0,-0.7368,-1.3513,-0.0877
15,4.0,selection,SPD,57,57,57,3.2105,-0.4211,-1.0351,0.2982
15,4.0,selection,AfD,57,57,57,2.8947,-0.7544,-1.2105,-0.3329
15,4.0,selection,DIE_LINKE,57,57,57,3.4035,-0.1579,-0.8246,0.4912
15,8.0,selection,CDU_CSU,57,57,57,2.9298,-0.4737,-1.1404,0.2456
15,8.0,selection,GRUENE,57,57,57,3.0175,-0.7193,-1.3333,-0.1048
15,8.0,selection,SPD,57,57,57,3.2281,-0.4035,-1.0702,0.2807
15,8.0,selection,AfD,57,57,57,2.9123,-0.7368,-1.2807,-0.1754
15,8.0,selection,DIE_LINKE,57,57,57,3.0877,-0.4737,-1.2105,0.2281
