thesis_key,party_key,true_stance,congruent_word,layer,alpha,lp_Zustimmung,lp_Neutral,lp_Ablehnung,p3_Zustimmung,p3_Neutral,p3_Ablehnung,top1_token,margin_cong,p3_cong,argmax3_is_cong
BT21::1,GRUENE,agree,Zustimmung,0,0.0,-16.000024795532227,-2.4199192921514623e-05,-12.75002384185791,1.1253484188955554e-07,0.9999970197677612,2.902311962316162e-06,Neutral,-16.000003457358616,1.1253484188955554e-07,0
BT21::1,GRUENE,agree,Zustimmung,0,0.5,-16.06252098083496,-2.1576648578047752e-05,-12.812521934509277,1.0571670827630442e-07,0.9999971389770508,2.7264700293017086e-06,Neutral,-16.062502145996405,1.0571670827630442e-07,0
BT21::1,GRUENE,agree,Zustimmung,0,1.0,-15.87502670288086,-2.706014311115723e-05,-12.68752670288086,1.2751864630899945e-07,0.9999967813491821,3.089493930019671e-06,Neutral,-15.87500274217382,1.2751864630899945e-07,0
BT21::1,GRUENE,agree,Zustimmung,0,2.0,-16.000024795532227,-2.4199192921514623e-05,-12.75002384185791,1.1253484188955554e-07,0.9999970197677612,2.902311962316162e-06,Neutral,-16.000003457358616,1.1253484188955554e-07,0
BT21::1,GRUENE,agree,Zustimmung,0,4.0,-16.06252670288086,-2.634490556374658e-05,-12.81252670288086,1.0571670827630442e-07,0.9999971389770508,2.7264700293017086e-06,Neutral,-16.062503099785317,1.0571670827630442e-07,0
BT21::1,GRUENE,agree,Zustimmung,0,8.0,-15.937524795532227,-2.4437606043647975e-05,-12.750024795532227,1.1979271619111387e-07,0.9999970197677612,2.902311962316162e-06,Neutral,-15.937503218945494,1.1979271619111387e-07,0
BT21::2,GRUENE,disagree,Ablehnung,0,0.0,-6.75140380859375,-0.0014037764631211758,-16.18890380859375,0.0011695100693032146,0.9988303780555725,9.318581817296945e-08,Neutral,-16.188670220784843,9.318581817296945e-08,0
BT21::2,GRUENE,disagree,Ablehnung,0,0.5,-6.626536846160889,-0.0015367376618087292,-16.251537322998047,0.0013250221963971853,0.9986748695373535,8.752634528264025e-08,Neutral,-16.251326505327597,8.752634528264025e-08,0
BT21::2,GRUENE,disagree,Ablehnung,0,1.0,-6.751379489898682,-0.001379372552037239,-16.251379013061523,0.0011695100693032146,0.9988303780555725,8.753997349231213e-08,Neutral,-16.2511698291637,8.753997349231213e-08,0
BT21::2,GRUENE,disagree,Ablehnung,0,2.0,-6.876242160797119,-0.0012422234285622835,-16.12624168395996,0.0010322309099137783,0.9989676475524902,9.920942289909362e-08,Neutral,-16.126032233121805,9.920942289909362e-08,0
BT21::2,GRUENE,disagree,Ablehnung,0,4.0,-6.876220703125,-0.0012205539969727397,-16.126220703125,0.0010322309099137783,0.9989676475524902,9.920942289909362e-08,Neutral,-16.126032921718433,9.920942289909362e-08,0
BT21::2,GRUENE,disagree,Ablehnung,0,8.0,-6.626533031463623,-0.0015330478781834245,-16.25153350830078,0.0013250221963971853,0.9986748695373535,8.752634528264025e-08,Neutral,-16.251326380413957,8.752634528264025e-08,0
BT21::5,GRUENE,agree,Zustimmung,0,0.0,-7.250981330871582,-0.0009812070056796074,-16.125980377197266,0.0007096703629940748,0.9992902278900146,9.924146127104905e-08,Neutral,-7.250000243075192,0.0007096703629940748,0
BT21::5,GRUENE,agree,Zustimmung,0,0.5,-7.250953674316406,-0.0009536962606944144,-16.000953674316406,0.0007096703629940748,0.9992902278900146,1.1245530373571455e-07,Neutral,-7.250000097265001,0.0007096703629940748,0
BT21::5,GRUENE,agree,Zustimmung,0,1.0,-7.25092887878418,-0.0009289240115322173,-16.00092887878418,0.0007096703629940748,0.9992902278900146,1.1245530373571455e-07,Neutral,-7.250000073981937,0.0007096703629940748,0
BT21::5,GRUENE,agree,Zustimmung,0,2.0,-7.3759284019470215,-0.0009285667329095304,-15.93842887878418,0.0006263340474106371,0.9993736147880554,1.1971803814958548e-07,Neutral,-7.3749999544234015,0.0006263340474106371,0
BT21::5,GRUENE,agree,Zustimmung,0,4.0,-7.12607479095459,-0.0010748092317953706,-16.063575744628906,0.0008040859247557819,0.9991958737373352,1.0563200447677445e-07,Neutral,-7.125000100932084,0.0008040859247557819,0
BT21::5,GRUENE,agree,Zustimmung,0,8.0,-7.250979900360107,-0.0009800160769373178,-16.000980377197266,0.0007096703629940748,0.9992902278900146,1.1245530373571455e-07,Neutral,-7.25000000349246,0.0007096703629940748,0
BT21::7,GRUENE,agree,Zustimmung,0,0.0,-11.375541687011719,-0.0005420169327408075,-8.375541687011719,1.1476122381282039e-05,0.9997580647468567,0.00023050408344715834,Neutral,-11.375230194273172,1.1476122381282039e-05,0
BT21::7,GRUENE,agree,Zustimmung,0,0.5,-11.625555992126465,-0.0005559567362070084,-8.375555992126465,8.937636266637128e-06,0.9997605681419373,0.00023050465097185224,Neutral,-11.625230559584452,8.937636266637128e-06,0
BT21::7,GRUENE,agree,Zustimmung,0,1.0,-11.375646591186523,-0.0006462631281465292,-8.250646591186523,1.1475769497337751e-05,0.9997273087501526,0.0002611872914712876,Neutral,-11.375261600682279,1.1475769497337751e-05,0
BT21::7,GRUENE,agree,Zustimmung,0,2.0,-11.375598907470703,-0.0005987281911075115,-8.250598907470703,1.1475769497337751e-05,0.9997273087501526,0.0002611872914712876,Neutral,-11.375261451903498,1.1475769497337751e-05,0
BT21::7,GRUENE,agree,Zustimmung,0,4.0,-11.500555038452148,-0.0005551227368414402,-8.375555038452148,1.0127655514224898e-05,0.9997593760490417,0.00023050438903737813,Neutral,-11.500230439909501,1.0127655514224898e-05,0
BT21::7,GRUENE,agree,Zustimmung,0,8.0,-11.375576972961426,-0.0005765683017671108,-8.375576972961426,1.1476122381282039e-05,0.9997580647468567,0.00023050408344715834,Neutral,-11.375230928853853,1.1476122381282039e-05,0
BT21::9,GRUENE,disagree,Ablehnung,0,0.0,-16.37581443786621,-0.0008148210472427309,-7.250814914703369,7.728932160944169e-08,0.9992902278900146,0.0007096703629940748,Neutral,-7.250000212865416,0.0007096703629940748,0
BT21::9,GRUENE,disagree,Ablehnung,0,0.5,-16.37592315673828,-0.0009222545195370913,-7.125922203063965,7.728202433554543e-08,0.9991958737373352,0.0008040859247557819,Neutral,-7.125000067753717,0.0008040859247557819,0
BT21::9,GRUENE,disagree,Ablehnung,0,1.0,-16.375911712646484,-0.0009111781837418675,-7.125911235809326,7.728202433554543e-08,0.9991958737373352,0.0008040859247557819,Neutral,-7.125000176834874,0.0008040859247557819,0
BT21::9,GRUENE,disagree,Ablehnung,0,2.0,-16.438316345214844,-0.0008163695456460118,-7.250816345214844,7.260659629082511e-08,0.9992902278900146,0.0007096703629940748,Neutral,-7.250000094878487,0.0007096703629940748,0
BT21::9,GRUENE,disagree,Ablehnung,0,4.0,-16.43840217590332,-0.0009027220075950027,-7.1259026527404785,7.259973955342502e-08,0.9991958737373352,0.0008040859247557819,Neutral,-7.125000049942173,0.0008040859247557819,0
BT21::9,GRUENE,disagree,Ablehnung,0,8.0,-16.37592315673828,-0.0009234455064870417,-7.1259236335754395,7.728202433554543e-08,0.9991958737373352,0.0008040859247557819,Neutral,-7.125000307278242,0.0008040859247557819,0
BT21::12,GRUENE,disagree,Ablehnung,0,0.0,-13.125085830688477,-8.546940807718784e-05,-13.000085830688477,1.994725153053878e-06,0.9999957084655762,2.260319661218091e-06,Neutral,-13.000002387838322,2.260319661218091e-06,0
