thesis_key,party_key,true_stance,congruent_word,layer,alpha,lp_Zustimmung,lp_Neutral,lp_Ablehnung,p3_Zustimmung,p3_Neutral,p3_Ablehnung,top1_token,margin_cong,p3_cong,argmax3_is_cong
BT21::1,DIE_LINKE,agree,Zustimmung,0,0.0,-3.4804108142852783,-0.23041078448295593,-2.8554108142852783,0.03489355742931366,0.8999167084693909,0.06518974900245667,Neutral,-3.3199362605810165,0.03489355742931366,0
BT21::1,DIE_LINKE,agree,Zustimmung,0,0.5,-3.480397939682007,-0.23039790987968445,-2.855397939682007,0.03489355742931366,0.8999167084693909,0.06518974900245667,Neutral,-3.3199362605810165,0.03489355742931366,0
BT21::1,DIE_LINKE,agree,Zustimmung,0,1.0,-3.3748202323913574,-0.2498202621936798,-2.8748202323913574,0.03935673087835312,0.8957550525665283,0.06488828361034393,Neutral,-3.1949362009763718,0.03935673087835312,0
BT21::1,DIE_LINKE,agree,Zustimmung,0,2.0,-3.374767780303955,-0.2497677057981491,-2.874767780303955,0.03935673087835312,0.8957550525665283,0.06488828361034393,Neutral,-3.1949363052845,0.03935673087835312,0
BT21::1,DIE_LINKE,agree,Zustimmung,0,4.0,-3.374833106994629,-0.24983307719230652,-2.874833106994629,0.03935673087835312,0.8957550525665283,0.06488828361034393,Neutral,-3.1949362605810165,0.03935673087835312,0
BT21::1,DIE_LINKE,agree,Zustimmung,0,8.0,-3.3747010231018066,-0.24970102310180664,-2.8747010231018066,0.03935673087835312,0.8957550525665283,0.06488828361034393,Neutral,-3.194936230778694,0.03935673087835312,0
BT21::2,DIE_LINKE,disagree,Ablehnung,0,0.0,-3.4484076499938965,-0.32340773940086365,-3.5734076499938965,0.04058047756552696,0.9236074090003967,0.035812146961688995,Neutral,-3.292999029159546,0.035812146961688995,0
BT21::2,DIE_LINKE,disagree,Ablehnung,0,0.5,-3.540069818496704,-0.29006990790367126,-3.665069818496704,0.03613651916384697,0.9319730997085571,0.03189036622643471,Neutral,-3.4130413234233856,0.03189036622643471,0
BT21::2,DIE_LINKE,disagree,Ablehnung,0,1.0,-3.441168785095215,-0.3161689043045044,-3.691168785095215,0.04075196385383606,0.9275103807449341,0.03173765912652016,Neutral,-3.4179989993572235,0.03173765912652016,0
BT21::2,DIE_LINKE,disagree,Ablehnung,0,2.0,-3.5603349208831787,-0.3103349208831787,-3.6853349208831787,0.03613651916384697,0.9319730997085571,0.03189036622643471,Neutral,-3.413041412830353,0.03189036622643471,0
BT21::2,DIE_LINKE,disagree,Ablehnung,0,4.0,-3.4479455947875977,-0.3229455053806305,-3.5729455947875977,0.04058047756552696,0.9236074090003967,0.035812146961688995,Neutral,-3.2929992079734802,0.035812146961688995,0
BT21::2,DIE_LINKE,disagree,Ablehnung,0,8.0,-3.41917085647583,-0.29417097568511963,-3.66917085647583,0.04075196385383606,0.9275103807449341,0.03173765912652016,Neutral,-3.4179989993572235,0.03173765912652016,0
BT21::5,DIE_LINKE,agree,Zustimmung,0,0.0,-1.9531389474868774,-0.32813891768455505,-3.453138828277588,0.1586911380290985,0.8059001564979553,0.035408779978752136,Neutral,-1.6679991483688354,0.1586911380290985,0
BT21::5,DIE_LINKE,agree,Zustimmung,0,0.5,-1.852047324180603,-0.3520473539829254,-3.3520474433898926,0.17529039084911346,0.785597026348114,0.03911257162690163,Neutral,-1.548587292432785,0.17529039084911346,0
BT21::5,DIE_LINKE,agree,Zustimmung,0,1.0,-1.941705584526062,-0.316705584526062,-3.4417057037353516,0.1586911380290985,0.8059001564979553,0.035408779978752136,Neutral,-1.667999118566513,0.1586911380290985,0
BT21::5,DIE_LINKE,agree,Zustimmung,0,2.0,-1.9531084299087524,-0.32810842990875244,-3.453108310699463,0.1586911380290985,0.8059001564979553,0.035408779978752136,Neutral,-1.667999118566513,0.1586911380290985,0
BT21::5,DIE_LINKE,agree,Zustimmung,0,4.0,-2.0493922233581543,-0.29939210414886475,-3.4243922233581543,0.14270541071891785,0.8212130069732666,0.03608158230781555,Neutral,-1.7929992377758026,0.14270541071891785,0
BT21::5,DIE_LINKE,agree,Zustimmung,0,8.0,-1.9530664682388306,-0.3280664384365082,-3.453066349029541,0.1586911380290985,0.8059001564979553,0.035408779978752136,Neutral,-1.6679991483688354,0.1586911380290985,0
BT21::7,DIE_LINKE,agree,Zustimmung,0,0.0,-3.5882976055145264,-0.21329757571220398,-4.088297367095947,0.03243508189916611,0.9478920698165894,0.019672878086566925,Neutral,-3.395541936159134,0.03243508189916611,0
BT21::7,DIE_LINKE,agree,Zustimmung,0,0.5,-3.5754754543304443,-0.20047540962696075,-4.075475215911865,0.03243508189916611,0.9478920698165894,0.019672878086566925,Neutral,-3.395541951060295,0.03243508189916611,0
BT21::7,DIE_LINKE,agree,Zustimmung,0,1.0,-3.5658798217773438,-0.19087986648082733,-4.190879821777344,0.03251023218035698,0.9500883221626282,0.017401475459337234,Neutral,-3.3931499123573303,0.03251023218035698,0
BT21::7,DIE_LINKE,agree,Zustimmung,0,2.0,-3.5734446048736572,-0.19844460487365723,-4.198444366455078,0.03251023218035698,0.9500883221626282,0.017401477321982384,Neutral,-3.393149957060814,0.03251023218035698,0
BT21::7,DIE_LINKE,agree,Zustimmung,0,4.0,-3.57331919670105,-0.19831928610801697,-4.198319435119629,0.03251023218035698,0.9500883221626282,0.017401475459337234,Neutral,-3.3931498676538467,0.03251023218035698,0
BT21::7,DIE_LINKE,agree,Zustimmung,0,8.0,-3.694809913635254,-0.19480983912944794,-4.194809913635254,0.028800198808312416,0.9537315964698792,0.017468202859163284,Neutral,-3.51815003156662,0.028800198808312416,0
BT21::9,DIE_LINKE,disagree,Ablehnung,0,0.0,-9.223589897155762,-1.9735898971557617,-0.2235899567604065,0.00010512828157516196,0.14803163707256317,0.8518633246421814,A,1.7492900490760803,0.8518633246421814,1
BT21::9,DIE_LINKE,disagree,Ablehnung,0,0.5,-9.245355606079102,-1.8703559637069702,-0.24535594880580902,0.00010309623030479997,0.16449949145317078,0.8353974223136902,A,1.6243735700845718,0.8353974223136902,1
BT21::9,DIE_LINKE,disagree,Ablehnung,0,1.0,-9.308046340942383,-1.8705461025238037,-0.2455461174249649,9.685054828878492e-05,0.16450050473213196,0.8354025483131409,A,1.624411329627037,0.8354025483131409,1
BT21::9,DIE_LINKE,disagree,Ablehnung,0,2.0,-9.344746589660645,-1.969746708869934,-0.21974670886993408,9.277652861783281e-05,0.14803345501422882,0.8518737554550171,A,1.7493735551834106,0.8518737554550171,1
BT21::9,DIE_LINKE,disagree,Ablehnung,0,4.0,-9.245373725891113,-1.870374083518982,-0.24537405371665955,0.00010309623030479997,0.16449949145317078,0.8353974223136902,A,1.624373584985733,0.8353974223136902,1
BT21::9,DIE_LINKE,disagree,Ablehnung,0,8.0,-9.387435913085938,-2.0749359130859375,-0.1999358832836151,8.869883458828554e-05,0.13295245170593262,0.8669588565826416,A,1.8743331730365753,0.8669588565826416,1
BT21::12,DIE_LINKE,disagree,Ablehnung,0,0.0,-3.315183401107788,-0.1901833564043045,-5.440183162689209,0.041877225041389465,0.9531212449073792,0.005001521203666925,Neutral,-5.292998909950256,0.005001521203666925,0
BT21::12,DIE_LINKE,disagree,Ablehnung,0,0.5,-3.2994778156280518,-0.1744777411222458,-5.549477577209473,0.0419018492102623,0.9536817073822021,0.0044164229184389114,Neutral,-5.417998939752579,0.0044164229184389114,0
BT21::12,DIE_LINKE,disagree,Ablehnung,0,1.0,-3.1943373680114746,-0.19433733820915222,-5.569337368011475,0.047217581421136856,0.948390543460846,0.004391919821500778,Neutral,-5.42358735203743,0.004391919821500778,0
BT21::12,DIE_LINKE,disagree,Ablehnung,0,2.0,-3.194448709487915,-0.19444863498210907,-5.569448471069336,0.047217581421136856,0.948390543460846,0.004391919821500778,Neutral,-5.4235871732234955,0.004391919821500778,0
BT21::12,DIE_LINKE,disagree,Ablehnung,0,4.0,-3.2994604110717773,-0.17446042597293854,-5.549460411071777,0.0419018492102623,0.9536817073822021,0.0044164229184389114,Neutral,-5.417999088764191,0.0044164229184389114,0
BT21::12,DIE_LINKE,disagree,Ablehnung,0,8.0,-3.419133186340332,-0.16913321614265442,-5.669133186340332,0.03718061000108719,0.9589005708694458,0.003918807487934828,Neutral,-5.53804138302803,0.003918807487934828,0
BT21::14,DIE_LINKE,agree,Zustimmung,0,0.0,-3.907501697540283,-0.15750162303447723,-4.032501697540283,0.022520707920193672,0.9576048851013184,0.0198744535446167,Neutral,-3.7705419808626175,0.022520707920193672,0
BT21::14,DIE_LINKE,agree,Zustimmung,0,0.5,-4.017270565032959,-0.1422707736492157,-4.017270565032959,0.019927192479372025,0.9601456522941589,0.019927192479372025,Neutral,-3.895541690289974,0.019927192479372025,0
BT21::14,DIE_LINKE,agree,Zustimmung,0,1.0,-3.907378673553467,-0.157378688454628,-4.032378673553467,0.022520707920193672,0.9576048851013184,0.0198744535446167,Neutral,-3.7705418914556503,0.022520707920193672,0
BT21::14,DIE_LINKE,agree,Zustimmung,0,2.0,-4.004302978515625,-0.12930293381214142,-4.129302978515625,0.019973954185843468,0.9623990654945374,0.01762695424258709,Neutral,-3.8931500017642975,0.019973954185843468,0
BT21::14,DIE_LINKE,agree,Zustimmung,0,4.0,-3.895169734954834,-0.14516983926296234,-4.020169734954834,0.022520707920193672,0.9576048851013184,0.0198744535446167,Neutral,-3.7705417945981026,0.022520707920193672,0
BT21::14,DIE_LINKE,agree,Zustimmung,0,8.0,-4.017928123474121,-0.14292828738689423,-4.017928123474121,0.019927192479372025,0.9601456522941589,0.019927192479372025,Neutral,-3.895541734993458,0.019927192479372025,0
BT21::15,DIE_LINKE,agree,Zustimmung,0,0.0,-4.782708644866943,-0.15770883858203888,-6.157708644866943,0.00968470424413681,0.9878666400909424,0.0024486766196787357,Neutral,-4.627475455403328,0.00968470424413681,0
BT21::15,DIE_LINKE,agree,Zustimmung,0,0.5,-4.658831596374512,-0.15883144736289978,-6.158831596374512,0.010960075072944164,0.9865944385528564,0.0024455231614410877,Neutral,-4.502475798130035,0.010960075072944164,0
BT21::15,DIE_LINKE,agree,Zustimmung,0,1.0,-4.658860206604004,-0.15886043012142181,-6.158860206604004,0.010960075072944164,0.9865944385528564,0.0024455231614410877,Neutral,-4.5024754256010056,0.010960075072944164,0
BT21::15,DIE_LINKE,agree,Zustimmung,0,2.0,-4.6587653160095215,-0.15876513719558716,-6.1587653160095215,0.010960075072944164,0.9865944385528564,0.0024455231614410877,Neutral,-4.502475827932358,0.010960075072944164,0
BT21::15,DIE_LINKE,agree,Zustimmung,0,4.0,-4.6768951416015625,-0.17689499258995056,-6.0518951416015625,0.010956507176160812,0.9862732291221619,0.0027702387887984514,Neutral,-4.502805024385452,0.010956507176160812,0
BT21::15,DIE_LINKE,agree,Zustimmung,0,8.0,-4.782427787780762,-0.15742789208889008,-6.282427787780762,0.009687491692602634,0.988150954246521,0.0021615715231746435,Neutral,-4.6271850019693375,0.009687491692602634,0
BT21::17,DIE_LINKE,disagree,Ablehnung,0,0.0,-6.301069736480713,-0.17606984078884125,-3.301069736480713,0.0020910429302603006,0.9559091925621033,0.04199972003698349,Neutral,-3.1271850019693375,0.04199972003698349,0
BT21::17,DIE_LINKE,disagree,Ablehnung,0,0.5,-6.320975303649902,-0.19597546756267548,-3.1959755420684814,0.0020794146694242954,0.9505933523178101,0.047327253967523575,Neutral,-3.002185180783272,0.047327253967523575,0
BT21::17,DIE_LINKE,disagree,Ablehnung,0,1.0,-6.440817832946777,-0.19081760942935944,-3.3158175945281982,0.0018457924015820026,0.9561440944671631,0.04201004281640053,Neutral,-3.126928597688675,0.04201004281640053,0
BT21::17,DIE_LINKE,disagree,Ablehnung,0,2.0,-6.441059589385986,-0.19105969369411469,-3.3160595893859863,0.0018457924015820026,0.9561440944671631,0.04201004281640053,Neutral,-3.1269285082817078,0.04201004281640053,0
BT21::17,DIE_LINKE,disagree,Ablehnung,0,4.0,-6.54548454284668,-0.17048457264900208,-3.4204845428466797,0.0016373437829315662,0.9610968232154846,0.03726576641201973,Neutral,-3.251702144742012,0.03726576641201973,0
BT21::17,DIE_LINKE,disagree,Ablehnung,0,8.0,-6.4403076171875,-0.19030743837356567,-3.315307378768921,0.0018457924015820026,0.9561440944671631,0.04201004281640053,Neutral,-3.1269285529851913,0.04201004281640053,0
BT21::21,DIE_LINKE,agree,Zustimmung,0,0.0,-1.4795291423797607,-0.47952908277511597,-6.104528903961182,0.2682342231273651,0.7291361093521118,0.0026296754367649555,Neutral,-1.0036001205444336,0.2682342231273651,0
BT21::21,DIE_LINKE,agree,Zustimmung,0,0.5,-1.479536771774292,-0.479536771774292,-6.104537010192871,0.2682342231273651,0.7291361093521118,0.0026296754367649555,Neutral,-1.0036000609397888,0.2682342231273651,0
BT21::21,DIE_LINKE,agree,Zustimmung,0,1.0,-1.4795951843261719,-0.4795951843261719,-6.104595184326172,0.2682342231273651,0.7291361093521118,0.0026296754367649555,Neutral,-1.0036000609397888,0.2682342231273651,0
BT21::21,DIE_LINKE,agree,Zustimmung,0,2.0,-1.4795171022415161,-0.4795171022415161,-6.104516983032227,0.2682342231273651,0.7291361093521118,0.0026296754367649555,Neutral,-1.0036000609397888,0.2682342231273651,0
BT21::21,DIE_LINKE,agree,Zustimmung,0,4.0,-1.4975401163101196,-0.49754011631011963,-6.24753999710083,0.2683171331882477,0.7293614745140076,0.0023213978856801987,Neutral,-1.0031777024269104,0.2683171331882477,0
BT21::21,DIE_LINKE,agree,Zustimmung,0,8.0,-1.4793275594711304,-0.47932758927345276,-6.22932767868042,0.2683171331882477,0.7293614745140076,0.0023213978856801987,Neutral,-1.003177672624588,0.2683171331882477,0
BT21::23,DIE_LINKE,disagree,Ablehnung,0,0.0,-5.48301887512207,-0.35801905393600464,-2.8580191135406494,0.00546511635184288,0.9190912842750549,0.07544361054897308,Neutral,-2.5059286057949066,0.07544361054897308,0
BT21::23,DIE_LINKE,disagree,Ablehnung,0,0.5,-5.456533432006836,-0.3315335512161255,-2.831533432006836,0.00546511635184288,0.9190912842750549,0.07544361054897308,Neutral,-2.5059284269809723,0.07544361054897308,0
BT21::23,DIE_LINKE,disagree,Ablehnung,0,1.0,-5.4563798904418945,-0.3313800096511841,-2.8313798904418945,0.00546511635184288,0.9190912842750549,0.07544361054897308,Neutral,-2.5059284269809723,0.07544361054897308,0
BT21::23,DIE_LINKE,disagree,Ablehnung,0,2.0,-5.456307411193848,-0.33130744099617004,-2.8313074111938477,0.00546511635184288,0.9190912842750549,0.07544361054897308,Neutral,-2.5059285163879395,0.07544361054897308,0
BT21::23,DIE_LINKE,disagree,Ablehnung,0,4.0,-5.462193965911865,-0.33719402551651,-2.8371939659118652,0.00546511635184288,0.9190912842750549,0.07544361054897308,Neutral,-2.505928486585617,0.07544361054897308,0
BT21::23,DIE_LINKE,disagree,Ablehnung,0,8.0,-5.6078901290893555,-0.35788989067077637,-2.8578898906707764,0.004826047457754612,0.9196819067001343,0.07549208402633667,Neutral,-2.5052337646484375,0.07549208402633667,0
BT21::25,DIE_LINKE,disagree,Ablehnung,0,0.0,-6.994046211242676,-0.5565462112426758,-2.556546211242676,0.0014076457591727376,0.879557192325592,0.11903512477874756,Neutral,-2.001599133014679,0.11903512477874756,0
BT21::25,DIE_LINKE,disagree,Ablehnung,0,0.5,-6.994035720825195,-0.556535542011261,-2.556535482406616,0.0014076457591727376,0.879557192325592,0.11903512477874756,Neutral,-2.001599073410034,0.11903512477874756,0
BT21::25,DIE_LINKE,disagree,Ablehnung,0,1.0,-6.993902206420898,-0.5564021468162537,-2.5564022064208984,0.0014076457591727376,0.879557192325592,0.11903512477874756,Neutral,-2.0015991926193237,0.11903512477874756,0
BT21::25,DIE_LINKE,disagree,Ablehnung,0,2.0,-6.993757724761963,-0.5562578439712524,-2.556257724761963,0.0014076457591727376,0.879557192325592,0.11903514713048935,Neutral,-2.0015990138053894,0.11903514713048935,0
BT21::25,DIE_LINKE,disagree,Ablehnung,0,4.0,-7.047347545623779,-0.5473474264144897,-2.6723475456237793,0.001341235009022057,0.8921113014221191,0.10654749721288681,Neutral,-2.1265024542808533,0.10654749721288681,0
BT21::25,DIE_LINKE,disagree,Ablehnung,0,8.0,-7.056463718414307,-0.5564637184143066,-2.5564637184143066,0.00132247363217175,0.879632294178009,0.11904527992010117,Neutral,-2.0015023350715637,0.11904527992010117,0
BT21::27,DIE_LINKE,disagree,Ablehnung,0,0.0,-3.6644692420959473,-0.16446925699710846,-4.414469242095947,0.028911912813782692,0.9574310779571533,0.013657020404934883,Neutral,-4.279750406742096,0.013657020404934883,0
BT21::27,DIE_LINKE,disagree,Ablehnung,0,0.5,-3.786473512649536,-0.16147343814373016,-4.411473274230957,0.025601647794246674,0.9606947898864746,0.013703574426472187,Neutral,-4.2763000428676605,0.013703574426472187,0
BT21::27,DIE_LINKE,disagree,Ablehnung,0,1.0,-3.664675235748291,-0.16467523574829102,-4.414675235748291,0.028911912813782692,0.9574310779571533,0.013657020404934883,Neutral,-4.279750421643257,0.013657020404934883,0
BT21::27,DIE_LINKE,disagree,Ablehnung,0,2.0,-3.7864415645599365,-0.16144147515296936,-4.411441326141357,0.025601647794246674,0.9606947898864746,0.013703574426472187,Neutral,-4.276300072669983,0.013703574426472187,0
