thesis_key,party_key,true_stance,congruent_word,layer,alpha,lp_Zustimmung,lp_Neutral,lp_Ablehnung,p3_Zustimmung,p3_Neutral,p3_Ablehnung,top1_token,margin_cong,p3_cong,argmax3_is_cong
BT21::1,SPD,agree,Zustimmung,0,0.0,-16.375076293945312,-7.545663538621739e-05,-18.375076293945312,7.734421103577915e-08,0.9999998807907104,1.0467401168057222e-08,Neutral,-16.375000837309926,7.734421103577915e-08,0
BT21::1,SPD,agree,Zustimmung,0,0.5,-16.750059127807617,-5.8887653722194955e-05,-18.625059127807617,5.315784790127509e-08,0.9999998807907104,8.152019503882002e-09,Neutral,-16.750000240153895,5.315784790127509e-08,0
BT21::1,SPD,agree,Zustimmung,0,1.0,-16.625059127807617,-5.8887653722194955e-05,-18.625059127807617,6.023573462243803e-08,0.9999998807907104,8.152019503882002e-09,Neutral,-16.625000240153895,6.023573462243803e-08,0
BT21::1,SPD,agree,Zustimmung,0,2.0,-16.750059127807617,-5.8887653722194955e-05,-18.625059127807617,5.315784790127509e-08,0.9999998807907104,8.152019503882002e-09,Neutral,-16.750000240153895,5.315784790127509e-08,0
BT21::1,SPD,agree,Zustimmung,0,4.0,-16.625059127807617,-5.8887653722194955e-05,-18.625059127807617,6.023573462243803e-08,0.9999998807907104,8.152019503882002e-09,Neutral,-16.625000240153895,6.023573462243803e-08,0
BT21::1,SPD,agree,Zustimmung,0,8.0,-16.750059127807617,-5.8887653722194955e-05,-18.625059127807617,5.315784790127509e-08,0.9999998807907104,8.152019503882002e-09,Neutral,-16.750000240153895,5.315784790127509e-08,0
BT21::2,SPD,agree,Zustimmung,0,0.0,-11.25194263458252,-0.001943010720424354,-16.126943588256836,1.300712665397441e-05,0.9999868869781494,9.931064681723001e-08,Neutral,-11.249999743071385,1.300712665397441e-05,0
BT21::2,SPD,agree,Zustimmung,0,0.5,-11.501513481140137,-0.0015136463334783912,-16.126514434814453,1.0129989277629647e-05,0.9999897480010986,9.931093103432431e-08,Neutral,-11.499999954015948,1.0129989277629647e-05,0
BT21::2,SPD,agree,Zustimmung,0,1.0,-11.751511573791504,-0.0015113847330212593,-16.251510620117188,7.889261723903473e-06,0.9999920129776001,8.764178005549184e-08,Neutral,-11.750000308267772,7.889261723903473e-06,0
BT21::2,SPD,agree,Zustimmung,0,2.0,-11.751511573791504,-0.0015111466636881232,-16.376510620117188,7.889261723903473e-06,0.9999920129776001,7.73435999690264e-08,Neutral,-11.750000546337105,7.889261723903473e-06,0
BT21::2,SPD,agree,Zustimmung,0,4.0,-11.501513481140137,-0.0015136463334783912,-16.251514434814453,1.0129989277629647e-05,0.9999897480010986,8.764158820895318e-08,Neutral,-11.499999954015948,1.0129989277629647e-05,0
BT21::2,SPD,agree,Zustimmung,0,8.0,-11.751178741455078,-0.001178999780677259,-16.501178741455078,7.889261723903473e-06,0.9999920129776001,6.825548837241513e-08,Neutral,-11.74999986088369,7.889261723903473e-06,0
BT21::5,SPD,agree,Zustimmung,0,0.0,-16.000097274780273,-9.679325739853084e-05,-18.750097274780273,1.1253516163378663e-07,0.9999998807907104,7.1941324009117125e-09,Neutral,-16.000000481522875,1.1253516163378663e-07,0
