thesis_key,party_key,true_stance,congruent_word,layer,alpha,lp_Zustimmung,lp_Neutral,lp_Ablehnung,p3_Zustimmung,p3_Neutral,p3_Ablehnung,top1_token,margin_cong,p3_cong,argmax3_is_cong
BT21::1,GRUENE,agree,Zustimmung,0,0.0,-3.4804108142852783,-0.23041078448295593,-2.8554108142852783,0.03489355742931366,0.8999167084693909,0.06518974900245667,Neutral,-3.3199362605810165,0.03489355742931366,0
BT21::1,GRUENE,agree,Zustimmung,0,0.5,-3.374821186065674,-0.249821275472641,-2.874821186065674,0.03935673087835312,0.8957550525665283,0.06488828361034393,Neutral,-3.194936141371727,0.03935673087835312,0
BT21::1,GRUENE,agree,Zustimmung,0,1.0,-3.26169490814209,-0.26169487833976746,-2.76169490814209,0.0439864806830883,0.8834920525550842,0.07252144813537598,Neutral,-3.078889787197113,0.0439864806830883,0
BT21::1,GRUENE,agree,Zustimmung,0,2.0,-3.359315872192383,-0.23431594669818878,-2.859315872192383,0.03935673087835312,0.8957550525665283,0.06488828361034393,Neutral,-3.194936156272888,0.03935673087835312,0
BT21::1,GRUENE,agree,Zustimmung,0,4.0,-3.3748087882995605,-0.24980874359607697,-2.8748087882995605,0.03935673087835312,0.8957550525665283,0.06488828361034393,Neutral,-3.1949362754821777,0.03935673087835312,0
BT21::1,GRUENE,agree,Zustimmung,0,8.0,-3.374718427658081,-0.24971847236156464,-2.874718427658081,0.03935673087835312,0.8957550525665283,0.06488828361034393,Neutral,-3.1949361860752106,0.03935673087835312,0
BT21::2,GRUENE,disagree,Ablehnung,0,0.0,-3.4484076499938965,-0.32340773940086365,-3.5734076499938965,0.04058047756552696,0.9236074090003967,0.035812146961688995,Neutral,-3.292999029159546,0.035812146961688995,0
BT21::2,GRUENE,disagree,Ablehnung,0,0.5,-3.419252872467041,-0.29425278306007385,-3.669252872467041,0.04075196385383606,0.9275103807449341,0.03173765912652016,Neutral,-3.4179992079734802,0.03173765912652016,0
BT21::2,GRUENE,disagree,Ablehnung,0,1.0,-3.448193311691284,-0.3231932520866394,-3.573193311691284,0.04058047756552696,0.9236074090003967,0.035812146961688995,Neutral,-3.292999178171158,0.035812146961688995,0
BT21::2,GRUENE,disagree,Ablehnung,0,2.0,-3.5401668548583984,-0.2901667654514313,-3.6651668548583984,0.03613651916384697,0.9319730997085571,0.03189036622643471,Neutral,-3.41304150223732,0.03189036622643471,0
BT21::2,GRUENE,disagree,Ablehnung,0,4.0,-3.4390430450439453,-0.31404316425323486,-3.6890430450439453,0.04075196385383606,0.9275103807449341,0.03173765912652016,Neutral,-3.4179989993572235,0.03173765912652016,0
