thesis_key,party_key,true_stance,congruent_word,layer,alpha,lp_Zustimmung,lp_Neutral,lp_Ablehnung,p3_Zustimmung,p3_Neutral,p3_Ablehnung,top1_token,margin_cong,p3_cong,argmax3_is_cong
BT21::3,GRUENE,agree,Zustimmung,0,0.0,-8.2504243850708,-0.0004247716860845685,-14.5004243850708,0.0002611901727505028,0.9997382760047913,5.042156772105955e-07,Neutral,-8.250000090221874,0.0002611901727505028,0
BT21::3,GRUENE,agree,Zustimmung,0,0.5,-8.250441551208496,-0.0004419303731992841,-14.687941551208496,0.0002611902018543333,0.9997383952140808,4.180095345418522e-07,Neutral,-8.250000097672455,0.0002611902018543333,0
BT21::3,GRUENE,agree,Zustimmung,0,1.0,-8.375374794006348,-0.00037520044133998454,-14.625374794006348,0.00023050660092849284,0.9997690320014954,4.449824189123319e-07,Neutral,-8.375000070402166,0.00023050660092849284,0
BT21::3,GRUENE,agree,Zustimmung,0,2.0,-8.125454902648926,-0.0004552758182398975,-14.687954902648926,0.0002959569974336773,0.999703586101532,4.179949826266238e-07,Neutral,-8.125000103667844,0.0002959569974336773,0
BT21::3,GRUENE,agree,Zustimmung,0,4.0,-8.250422477722168,-0.00042250767000950873,-14.687922477722168,0.0002611902018543333,0.9997383952140808,4.180095345418522e-07,Neutral,-8.250000446889317,0.0002611902018543333,0
BT21::3,GRUENE,agree,Zustimmung,0,8.0,-8.250421524047852,-0.00042143522296100855,-14.625421524047852,0.0002611902018543333,0.9997383952140808,4.4496877649180533e-07,Neutral,-8.250000565662049,0.0002611902018543333,0
BT21::4,GRUENE,disagree,Ablehnung,0,0.0,-15.201951026916504,-0.014451127499341965,-4.264451026916504,2.5003532755363267e-07,0.985936164855957,0.014063623733818531,Neutral,-4.250000137835741,0.014063623733818531,0
BT21::4,GRUENE,disagree,Ablehnung,0,0.5,-15.141359329223633,-0.01635972037911415,-4.141359806060791,2.6566371502667607e-07,0.984093427658081,0.01590638794004917,Neutral,-4.125000324100256,0.01590638794004917,0
BT21::4,GRUENE,disagree,Ablehnung,0,1.0,-15.264450073242188,-0.014449718408286572,-4.264449596405029,2.348864285295349e-07,0.985936164855957,0.014063623733818531,Neutral,-4.250000116415322,0.014063623733818531,0
BT21::4,GRUENE,disagree,Ablehnung,0,2.0,-15.20593547821045,-0.018435325473546982,-4.018435478210449,2.490405393018591e-07,0.9820135235786438,0.017986206337809563,Neutral,-4.000000391155481,0.017986206337809563,0
BT21::4,GRUENE,disagree,Ablehnung,0,4.0,-15.201920509338379,-0.014420225284993649,-4.264420032501221,2.5003532755363267e-07,0.985936164855957,0.014063623733818531,Neutral,-4.250000045634806,0.014063623733818531,0
BT21::4,GRUENE,disagree,Ablehnung,0,8.0,-15.2037935256958,-0.016293341293931007,-4.141293525695801,2.4956798938546854e-07,0.984093427658081,0.01590638794004917,Neutral,-4.125000422820449,0.01590638794004917,0
BT21::6,GRUENE,disagree,Ablehnung,0,0.0,-11.130057334899902,-0.005057280883193016,-5.380057334899902,1.467104084440507e-05,0.9953757524490356,0.0046095047146081924,Neutral,-5.375014835968614,0.0046095047146081924,0
BT21::6,GRUENE,disagree,Ablehnung,0,0.5,-11.005730628967285,-0.005730272736400366,-5.255730152130127,1.6614239939372055e-05,0.9947633743286133,0.005220039281994104,Neutral,-5.250016568694264,0.005220039281994104,0
