thesis_key,party_key,true_stance,congruent_word,layer,alpha,lp_Zustimmung,lp_Neutral,lp_Ablehnung,p3_Zustimmung,p3_Neutral,p3_Ablehnung,top1_token,margin_cong,p3_cong,argmax3_is_cong
BT21::1,GRUENE,agree,Zustimmung,0,0.0,-0.9200438261032104,-0.5450438261032104,-4.9200439453125,0.4043169617652893,0.5882776975631714,0.007405323442071676,Neutral,-0.3875095844268799,0.4043169617652893,0
BT21::1,GRUENE,agree,Zustimmung,0,0.5,-0.9175194501876831,-0.5425194501876831,-5.042519569396973,0.4046690762042999,0.5887899994850159,0.006540866568684578,Neutral,-0.38604772090911865,0.4046690762042999,0
BT21::1,GRUENE,agree,Zustimmung,0,1.0,-0.994417130947113,-0.49441713094711304,-4.994417190551758,0.3749479353427887,0.6181846261024475,0.00686741154640913,Neutral,-0.511047750711441,0.3749479353427887,0
BT21::1,GRUENE,agree,Zustimmung,0,2.0,-0.9175028204917908,-0.5425028204917908,-5.0425028800964355,0.4046690762042999,0.5887899994850159,0.006540866568684578,Neutral,-0.38604772090911865,0.4046690762042999,0
BT21::1,GRUENE,agree,Zustimmung,0,4.0,-0.9200378656387329,-0.5450378656387329,-4.920037746429443,0.4043169617652893,0.5882776975631714,0.007405323442071676,Neutral,-0.3875095844268799,0.4043169617652893,0
BT21::1,GRUENE,agree,Zustimmung,0,8.0,-0.920053243637085,-0.545053243637085,-4.920053482055664,0.4043169617652893,0.5882776975631714,0.007405323442071676,Neutral,-0.3875095844268799,0.4043169617652893,0
BT21::2,GRUENE,disagree,Ablehnung,0,0.0,-0.5393978953361511,-0.9143978953361511,-5.039397716522217,0.5887899994850159,0.4046690762042999,0.006540866568684578,Z,-5.02312308549881,0.006540866568684578,0
BT21::2,GRUENE,disagree,Ablehnung,0,0.5,-0.5393816232681274,-0.9143816232681274,-5.039381504058838,0.5887899994850159,0.4046690762042999,0.006540866568684578,Z,-5.023123145103455,0.006540866568684578,0
BT21::2,GRUENE,disagree,Ablehnung,0,1.0,-0.49115532636642456,-0.9911553263664246,-4.99115514755249,0.6181846261024475,0.3749479353427887,0.00686741154640913,Z,-4.974076807498932,0.00686741154640913,0
BT21::2,GRUENE,disagree,Ablehnung,0,2.0,-0.5394181609153748,-0.9144181609153748,-5.0394182205200195,0.5887899994850159,0.4046690762042999,0.006540866568684578,Z,-5.023123323917389,0.006540866568684578,0
BT21::2,GRUENE,disagree,Ablehnung,0,4.0,-0.5393631458282471,-0.9143631458282471,-5.039362907409668,0.5887899994850159,0.4046690762042999,0.006540866568684578,Z,-5.023123025894165,0.006540866568684578,0
BT21::2,GRUENE,disagree,Ablehnung,0,8.0,-0.5393959283828735,-0.9143959283828735,-5.039395809173584,0.5887899994850159,0.4046690762042999,0.006540866568684578,Z,-5.023123145103455,0.006540866568684578,0
BT21::5,GRUENE,agree,Zustimmung,0,0.0,-0.26275643706321716,-1.5127564668655396,-5.01275634765625,0.7721074819564819,0.2212125062942505,0.006680038757622242,Z,1.2202495634555817,0.7721074819564819,1
BT21::5,GRUENE,agree,Zustimmung,0,0.5,-0.26365214586257935,-1.5136520862579346,-4.888652324676514,0.7714213132858276,0.22101591527462006,0.007562748622149229,Z,1.2163543105125427,0.7714213132858276,1
BT21::5,GRUENE,agree,Zustimmung,0,1.0,-0.2636219263076782,-1.5136219263076782,-4.888621807098389,0.7714213132858276,0.22101591527462006,0.007562748622149229,Z,1.2163543701171875,0.7714213132858276,1
BT21::5,GRUENE,agree,Zustimmung,0,2.0,-0.23740044236183167,-1.6124004125595093,-4.862400531768799,0.7919893860816956,0.20024627447128296,0.0077643911354243755,Z,1.33695849776268,0.7919893860816956,1
BT21::5,GRUENE,agree,Zustimmung,0,4.0,-0.2374129444360733,-1.612412929534912,-4.862412929534912,0.7919893860816956,0.20024627447128296,0.0077643911354243755,Z,1.3369586318731308,0.7919893860816956,1
BT21::5,GRUENE,agree,Zustimmung,0,8.0,-0.23741067945957184,-1.6124106645584106,-4.862410545349121,0.7919893860816956,0.20024627447128296,0.0077643911354243755,Z,1.3369585126638412,0.7919893860816956,1
BT21::7,GRUENE,agree,Zustimmung,0,0.0,-0.16143712401390076,-2.0364370346069336,-4.161437034606934,0.8534821271896362,0.1308857500553131,0.01563207060098648,Z,1.7621776163578033,0.8534821271896362,1
BT21::7,GRUENE,agree,Zustimmung,0,0.5,-0.17685174942016602,-1.926851749420166,-4.301851749420166,0.8403803706169128,0.14603619277477264,0.013583483174443245,Z,1.6610605716705322,0.8403803706169128,1
BT21::7,GRUENE,agree,Zustimmung,0,1.0,-0.17866143584251404,-1.9286614656448364,-4.178661346435547,0.8388631343841553,0.1457725465297699,0.015364314429461956,Z,1.649793416261673,0.8388631343841553,1
BT21::7,GRUENE,agree,Zustimmung,0,2.0,-0.17868776619434357,-1.9286878108978271,-4.178687572479248,0.8388631343841553,0.1457725465297699,0.015364318154752254,Z,1.6497934311628342,0.8388631343841553,1
BT21::7,GRUENE,agree,Zustimmung,0,4.0,-0.17687033116817474,-1.926870346069336,-4.301870346069336,0.8403803706169128,0.14603619277477264,0.013583483174443245,Z,1.6610605865716934,0.8403803706169128,1
