thesis_key,party_key,true_stance,congruent_word,layer,alpha,lp_Zustimmung,lp_Neutral,lp_Ablehnung,p3_Zustimmung,p3_Neutral,p3_Ablehnung,top1_token,margin_cong,p3_cong,argmax3_is_cong
BT21::1,CDU_CSU,disagree,Ablehnung,0,0.0,-0.9818354845046997,-2.73183536529541,-1.9818354845046997,0.6486541628837585,0.11271920800209045,0.23862656950950623,Z,-1.160224199295044,0.23862656950950623,0
BT21::1,CDU_CSU,disagree,Ablehnung,0,0.5,-1.0084106922149658,-2.633410692214966,-1.8834106922149658,0.6196655631065369,0.12201938033103943,0.2583150267601013,Z,-1.0547446608543396,0.2583150267601013,0
BT21::1,CDU_CSU,disagree,Ablehnung,0,1.0,-0.9803814888000488,-2.605381488800049,-1.9803814888000488,0.6390628814697266,0.12583893537521362,0.23509812355041504,Z,-1.1797446608543396,0.23509812355041504,0
BT21::1,CDU_CSU,disagree,Ablehnung,0,2.0,-1.008573293685913,-2.633573293685913,-1.883573293685913,0.6196655631065369,0.12201938033103943,0.2583150267601013,Z,-1.0547446608543396,0.2583150267601013,0
BT21::1,CDU_CSU,disagree,Ablehnung,0,4.0,-0.9813321828842163,-2.731332302093506,-1.9813321828842163,0.6486542224884033,0.11271919310092926,0.23862658441066742,Z,-1.1602240800857544,0.23862658441066742,0
BT21::1,CDU_CSU,disagree,Ablehnung,0,8.0,-0.9815127849578857,-2.7315127849578857,-1.9815127849578857,0.6486542224884033,0.11271919310092926,0.23862658441066742,Z,-1.160224199295044,0.23862658441066742,0
BT21::2,CDU_CSU,agree,Zustimmung,0,0.0,-2.052994728088379,-3.990494728088379,-2.302994728088379,0.5200574398040771,0.0749213844537735,0.40502116084098816,Ich,0.08027291297912598,0.5200574398040771,1
BT21::2,CDU_CSU,agree,Zustimmung,0,0.5,-1.939516305923462,-4.064516067504883,-2.314516305923462,0.5534884929656982,0.06610479205846786,0.3804067075252533,Ich,0.21477580070495605,0.5534884929656982,1
BT21::2,CDU_CSU,agree,Zustimmung,0,1.0,-1.9272563457489014,-4.114756107330322,-2.4272563457489014,0.5818257927894592,0.06527905911207199,0.35289517045021057,Ich,0.330272912979126,0.5818257927894592,1
BT21::2,CDU_CSU,agree,Zustimmung,0,2.0,-2.1073379516601562,-4.169837951660156,-2.4823379516601562,0.5511388182640076,0.07006943225860596,0.37879177927970886,Ich,0.20527291297912598,0.5511388182640076,1
BT21::2,CDU_CSU,agree,Zustimmung,0,4.0,-2.047051429748535,-4.047051429748535,-2.422051429748535,0.5486593246459961,0.07425297051668167,0.37708768248558044,Ich,0.19525527954101562,0.5486593246459961,1
BT21::2,CDU_CSU,agree,Zustimmung,0,8.0,-2.0202231407165527,-4.145223140716553,-2.5202231407165527,0.5793864727020264,0.06919784843921661,0.3514156639575958,Ich,0.3202552795410156,0.5793864727020264,1
BT21::5,CDU_CSU,neutral,Neutral,0,0.0,-1.0181180238723755,-2.393117904663086,-2.518117904663086,0.6775206327438354,0.17130406200885773,0.15117532014846802,Z,-1.5764132142066956,0.17130406200885773,0
BT21::5,CDU_CSU,neutral,Neutral,0,0.5,-1.059988260269165,-2.309988260269165,-2.559988260269165,0.6624118089675903,0.18978415429592133,0.14780405163764954,Z,-1.451413333415985,0.18978415429592133,0
BT21::5,CDU_CSU,neutral,Neutral,0,1.0,-0.9979528188705444,-2.497952938079834,-2.497952938079834,0.6914384961128235,0.15428078174591064,0.15428078174591064,Z,-1.701413333415985,0.15428078174591064,0
BT21::5,CDU_CSU,neutral,Neutral,0,2.0,-0.9914617538452148,-2.366461753845215,-2.491461753845215,0.6775206327438354,0.17130404710769653,0.15117529034614563,Z,-1.576413333415985,0.17130404710769653,0
BT21::5,CDU_CSU,neutral,Neutral,0,4.0,-0.9911085963249207,-2.4911086559295654,-2.4911086559295654,0.6914383769035339,0.15428076684474945,0.15428076684474945,Z,-1.7014133930206299,0.15428076684474945,0
BT21::5,CDU_CSU,neutral,Neutral,0,8.0,-1.0066832304000854,-2.381683349609375,-2.506683349609375,0.6775206923484802,0.17130403220653534,0.15117529034614563,Z,-1.576413333415985,0.17130403220653534,0
BT21::7,CDU_CSU,disagree,Ablehnung,0,0.0,-1.2573379278182983,-2.257338047027588,-1.6323379278182983,0.4865780770778656,0.1790020614862442,0.3344199061393738,Z,-0.6882616281509399,0.3344199061393738,0
BT21::7,CDU_CSU,disagree,Ablehnung,0,0.5,-1.1474145650863647,-2.3974146842956543,-1.6474145650863647,0.528252124786377,0.15134675800800323,0.320401132106781,Z,-0.7519290447235107,0.320401132106781,0
BT21::7,CDU_CSU,disagree,Ablehnung,0,1.0,-1.1554490327835083,-2.2804489135742188,-1.6554490327835083,0.5178173184394836,0.1681106686592102,0.3140720725059509,Z,-0.7811501026153564,0.3140720725059509,0
BT21::7,CDU_CSU,disagree,Ablehnung,0,2.0,-1.1818490028381348,-2.3068490028381348,-1.5568490028381348,0.4970323145389557,0.16136276721954346,0.34160497784614563,Z,-0.6561501026153564,0.34160497784614563,0
BT21::7,CDU_CSU,disagree,Ablehnung,0,4.0,-1.1252212524414062,-2.5002212524414062,-1.6252212524414062,0.5378165245056152,0.13598130643367767,0.3262022137641907,Z,-0.7254126071929932,0.3262022137641907,0
BT21::7,CDU_CSU,disagree,Ablehnung,0,8.0,-1.257565975189209,-2.382565975189209,-1.507565975189209,0.47540873289108276,0.1543426215648651,0.3702487051486969,Z,-0.5311501026153564,0.3702487051486969,0
BT21::9,CDU_CSU,disagree,Ablehnung,0,0.0,-7.296413421630859,-3.4214136600494385,-4.046413421630859,0.01333813089877367,0.6426669955253601,0.3439948856830597,Ich,-0.6455416679382324,0.3439948856830597,0
BT21::9,CDU_CSU,disagree,Ablehnung,0,0.5,-7.5361151695251465,-3.5361154079437256,-4.4111151695251465,0.012761932797729969,0.6967777609825134,0.2904602587223053,Ich,-0.8931496143341064,0.2904602587223053,0
BT21::9,CDU_CSU,disagree,Ablehnung,0,1.0,-7.3618011474609375,-3.2993011474609375,-4.0493011474609375,0.011550931259989738,0.6713335514068604,0.31711551547050476,Ich,-0.7670595645904541,0.31711551547050476,0
BT21::9,CDU_CSU,disagree,Ablehnung,0,2.0,-7.424232482910156,-3.4242324829101562,-4.174232482910156,0.012286749668419361,0.6708337664604187,0.3168794512748718,Ich,-0.7681498527526855,0.3168794512748718,0
BT21::9,CDU_CSU,disagree,Ablehnung,0,4.0,-7.530055046081543,-3.530055046081543,-4.280055046081543,0.012286749668419361,0.6708337664604187,0.3168794512748718,Ich,-0.7681498527526855,0.3168794512748718,0
